Channel              :		CH1
Frequency            :		  ?
Period               :		  ?
PK-PK                :		28.33mV
Average              :		-0.311mV
Vertical pos         :		1.000000mV
Probe attenuation    :		1X
Voltage per ADC value:		0.000781mV
Time interval        :		4.00000uS

index		CH1_Voltage(mV)
1		0.293750
2		0.146875
3		-1.137500
4		-0.325000
5		-0.193750
6		-0.593750
7		-0.221875
8		-0.546875
9		-1.509375
10		-0.606250
11		-0.975000
12		-0.518750
13		-1.300000
14		-1.359375
15		-0.665625
16		0.000000
17		-0.134375
18		-0.621875
19		-0.253125
20		-0.371875
21		-0.578125
22		-0.650000
23		-0.725000
24		-0.546875
25		-0.296875
26		-0.487500
27		0.146875
28		-0.459375
29		-0.546875
30		-0.312500
31		-0.134375
32		0.381250
33		0.293750
34		0.000000
35		0.428125
36		0.500000
37		0.412500
38		1.225000
39		1.121875
40		2.184375
41		1.712500
42		2.021875
43		2.715625
44		2.259375
45		2.271875
46		3.187500
47		3.987500
48		3.425000
49		3.100000
50		3.246875
51		3.765625
52		3.987500
53		3.143750
54		3.306250
55		3.837500
56		4.237500
57		3.940625
58		3.940625
59		4.384375
60		4.103125
61		4.015625
62		4.059375
63		4.931250
64		5.212500
65		5.240625
66		5.509375
67		5.981250
68		5.359375
69		5.462500
70		4.887500
71		5.212500
72		4.962500
73		4.400000
74		4.134375
75		4.253125
76		4.503125
77		3.940625
78		3.928125
79		3.115625
80		2.553125
81		2.968750
82		2.509375
83		2.493750
84		1.843750
85		1.550000
86		1.593750
87		1.356250
88		1.253125
89		0.737500
90		0.531250
91		0.884375
92		0.471875
93		-0.015625
94		-0.106250
95		-0.296875
96		0.056250
97		-0.606250
98		-0.637500
99		-0.725000
100		-1.478125
101		-1.315625
102		-2.409375
103		-1.981250
104		-2.275000
105		-2.881250
106		-2.956250
107		-2.971875
108		-3.206250
109		-3.162500
110		-3.206250
111		-3.325000
112		-3.353125
113		-3.471875
114		-3.634375
115		-3.693750
116		-3.015625
117		-3.087500
118		-3.281250
119		-3.562500
120		-2.631250
121		-3.146875
122		-3.028125
123		-3.384375
124		-3.059375
125		-2.940625
126		-3.015625
127		-2.734375
128		-2.718750
129		-2.896875
130		-2.275000
131		-2.290625
132		-2.762500
133		-2.053125
134		-2.084375
135		-1.834375
136		-1.596875
137		-1.406250
138		-0.593750
139		-0.903125
140		-0.371875
141		-0.031250
142		-0.046875
143		-0.015625
144		0.825000
145		0.368750
146		1.003125
147		1.209375
148		1.518750
149		1.918750
150		1.565625
151		1.934375
152		2.021875
153		1.518750
154		2.096875
155		1.653125
156		1.890625
157		1.859375
158		1.740625
159		1.637500
160		1.696875
161		1.578125
162		2.081250
163		1.534375
164		1.621875
165		1.784375
166		1.518750
167		2.065625
168		1.565625
169		1.740625
170		1.784375
171		1.637500
172		1.415625
173		1.415625
174		0.590625
175		0.646875
176		0.175000
177		0.278125
178		0.456250
179		0.012500
180		-0.281250
181		-0.090625
182		-0.887500
183		-1.006250
184		-1.287500
185		-1.715625
186		-1.493750
187		-1.596875
188		-1.581250
189		-2.587500
190		-2.100000
191		-2.837500
192		-2.540625
193		-3.221875
194		-3.103125
195		-3.575000
196		-3.265625
197		-3.487500
198		-3.678125
199		-3.709375
200		-4.387500
201		-4.256250
202		-4.684375
203		-4.875000
204		-4.506250
205		-5.053125
206		-5.393750
207		-4.831250
208		-5.231250
209		-4.787500
210		-5.025000
211		-5.231250
212		-5.200000
213		-5.453125
214		-4.771875
215		-5.496875
216		-6.043750
217		-5.290625
218		-5.156250
219		-5.231250
220		-4.862500
221		-5.009375
222		-4.565625
223		-4.640625
224		-4.934375
225		-4.803125
226		-4.712500
227		-4.787500
228		-4.153125
229		-4.165625
230		-4.196875
231		-4.181250
232		-3.768750
233		-4.153125
234		-4.196875
235		-3.678125
236		-3.340625
237		-3.309375
238		-3.162500
239		-2.646875
240		-2.556250
241		-2.334375
242		-2.290625
243		-2.321875
244		-1.937500
245		-1.509375
246		-1.375000
247		-1.509375
248		-0.340625
249		-0.312500
250		-0.503125
251		-0.031250
252		0.043750
253		-0.150000
254		0.368750
255		0.175000
256		0.321875
257		0.753125
258		0.456250
259		0.737500
260		0.868750
261		0.765625
262		0.662500
263		1.046875
264		0.971875
265		1.018750
266		0.634375
267		0.278125
268		0.590625
269		0.662500
270		0.884375
271		0.618750
272		0.234375
273		-0.150000
274		-0.518750
275		-0.696875
276		-0.768750
277		-1.021875
278		-0.756250
279		-1.390625
280		-1.168750
281		-1.996875
282		-1.996875
283		-2.646875
284		-2.540625
285		-2.762500
286		-3.134375
287		-3.146875
288		-3.221875
289		-2.984375
290		-3.650000
291		-3.959375
292		-3.725000
293		-4.106250
294		-4.403125
295		-4.565625
296		-4.446875
297		-4.212500
298		-4.684375
299		-5.037500
300		-4.831250
301		-5.025000
302		-5.525000
303		-5.171875
304		-5.215625
305		-5.350000
306		-5.746875
307		-5.881250
308		-5.909375
309		-6.056250
310		-5.984375
311		-5.746875
312		-5.806250
313		-5.909375
314		-5.865625
315		-5.615625
316		-5.600000
317		-5.643750
318		-5.600000
319		-5.362500
320		-5.128125
321		-4.950000
322		-5.112500
323		-5.081250
324		-4.815625
325		-5.200000
326		-4.787500
327		-4.890625
328		-5.096875
329		-4.018750
330		-4.343750
331		-3.768750
332		-3.887500
333		-4.803125
334		-4.565625
335		-3.753125
336		-3.871875
337		-3.634375
338		-3.678125
339		-3.250000
340		-2.821875
341		-3.250000
342		-2.734375
343		-3.400000
344		-2.718750
345		-2.203125
346		-2.321875
347		-2.321875
348		-2.365625
349		-1.950000
350		-1.803125
351		-2.350000
352		-1.346875
353		-1.700000
354		-2.040625
355		-1.803125
356		-2.159375
357		-2.587500
358		-1.996875
359		-2.425000
360		-2.631250
361		-2.203125
362		-2.512500
363		-2.053125
364		-2.143750
365		-2.540625
366		-2.512500
367		-3.000000
368		-2.809375
369		-2.659375
370		-2.925000
371		-2.425000
372		-2.925000
373		-2.718750
374		-3.221875
375		-3.796875
376		-3.665625
377		-4.050000
378		-3.990625
379		-3.650000
380		-4.137500
381		-3.900000
382		-4.712500
383		-4.934375
384		-5.096875
385		-5.303125
386		-5.421875
387		-5.671875
388		-5.600000
389		-5.540625
390		-5.334375
391		-5.865625
392		-5.731250
393		-6.412500
394		-5.940625
395		-5.643750
396		-6.087500
397		-6.043750
398		-5.968750
399		-6.159375
400		-5.881250
401		-6.115625
402		-6.206250
403		-6.146875
404		-6.265625
405		-6.440625
406		-6.265625
407		-6.693750
408		-6.515625
409		-6.796875
410		-6.456250
411		-6.337500
412		-6.190625
413		-6.309375
414		-5.940625
415		-6.159375
416		-6.012500
417		-6.484375
418		-6.381250
419		-6.159375
420		-6.131250
421		-5.275000
422		-5.053125
423		-5.453125
424		-5.731250
425		-5.275000
426		-5.318750
427		-4.862500
428		-5.215625
429		-4.993750
430		-4.875000
431		-4.875000
432		-4.581250
433		-4.640625
434		-4.906250
435		-4.593750
436		-4.743750
437		-4.093750
438		-3.990625
439		-4.212500
440		-3.606250
441		-3.709375
442		-3.693750
443		-3.531250
444		-3.384375
445		-3.162500
446		-3.015625
447		-3.043750
448		-2.646875
449		-2.690625
450		-2.881250
451		-2.468750
452		-2.762500
453		-2.468750
454		-2.468750
455		-2.734375
456		-2.646875
457		-2.912500
458		-3.118750
459		-3.353125
460		-3.471875
461		-3.753125
462		-3.340625
463		-3.693750
464		-3.665625
465		-3.871875
466		-3.546875
467		-4.712500
468		-4.668750
469		-4.359375
470		-4.625000
471		-4.181250
472		-3.768750
473		-4.240625
474		-4.712500
475		-4.875000
476		-5.200000
477		-5.350000
478		-5.350000
479		-5.540625
480		-5.393750
481		-5.893750
482		-5.790625
483		-5.968750
484		-6.678125
485		-6.484375
486		-6.868750
487		-6.765625
488		-6.943750
489		-7.240625
490		-7.078125
491		-7.062500
492		-7.121875
493		-7.296875
494		-7.312500
495		-7.637500
496		-7.193750
497		-7.621875
498		-7.668750
499		-7.800000
500		-7.593750
501		-7.415625
502		-7.934375
503		-7.121875
504		-7.459375
505		-7.653125
506		-7.490625
507		-7.681250
508		-8.390625
509		-7.815625
510		-7.903125
511		-7.371875
512		-7.018750
513		-7.459375
514		-7.518750
515		-7.387500
516		-7.090625
517		-7.090625
518		-7.225000
519		-6.515625
520		-6.646875
521		-5.940625
522		-5.615625
523		-5.393750
524		-5.778125
525		-5.437500
526		-5.584375
527		-5.540625
528		-5.453125
529		-5.009375
530		-5.081250
531		-4.906250
532		-4.712500
533		-4.506250
534		-4.478125
535		-5.025000
536		-5.140625
537		-5.156250
538		-4.756250
539		-4.803125
540		-4.890625
541		-4.756250
542		-4.906250
543		-4.803125
544		-4.565625
545		-5.009375
546		-4.728125
547		-4.625000
548		-4.700000
549		-4.240625
550		-4.240625
551		-4.050000
552		-4.934375
553		-4.284375
554		-4.018750
555		-4.446875
556		-4.137500
557		-4.537500
558		-4.787500
559		-4.565625
560		-5.171875
561		-5.393750
562		-5.350000
563		-5.362500
564		-5.009375
565		-5.068750
566		-5.881250
567		-5.865625
568		-6.012500
569		-6.234375
570		-6.440625
571		-6.278125
572		-6.175000
573		-6.012500
574		-6.721875
575		-7.046875
576		-7.356250
577		-7.696875
578		-8.065625
579		-8.050000
580		-7.800000
581		-8.037500
582		-8.081250
583		-8.375000
584		-8.318750
