Channel              :		CH1
Frequency            :		51.28Hz
Period               :		19.50ms
PK-PK                :		28.92mV
Average              :		-0.398mV
Vertical pos         :		1.000000mV
Probe attenuation    :		1X
Voltage per ADC value:		0.000781mV
Time interval        :		10.00000uS

index		CH1_Voltage(mV)
1		2.262500
2		3.237500
3		2.556250
4		2.246875
5		2.468750
6		2.262500
7		2.231250
8		2.425000
9		1.346875
10		1.568750
11		2.009375
12		0.990625
13		1.537500
14		2.009375
15		1.065625
16		2.084375
17		2.275000
18		1.434375
19		2.453125
20		2.381250
21		1.375000
22		2.350000
23		1.996875
24		1.418750
25		2.203125
26		1.465625
27		1.465625
28		2.203125
29		1.140625
30		1.434375
31		2.187500
32		1.315625
33		1.671875
34		2.453125
35		1.359375
36		1.937500
37		2.231250
38		1.450000
39		2.009375
40		1.628125
41		0.443750
42		1.406250
43		0.843750
44		-0.056250
45		1.375000
46		1.153125
47		1.228125
48		2.512500
49		2.040625
50		2.750000
51		4.153125
52		3.931250
53		5.009375
54		6.368750
55		6.028125
56		6.868750
57		8.140625
58		7.890625
59		9.131250
60		9.706250
61		9.543750
62		11.050000
63		11.403125
64		10.931250
65		12.231250
66		12.100000
67		11.803125
68		12.659375
69		11.596875
70		11.315625
71		11.612500
72		10.075000
73		9.690625
74		9.440625
75		8.081250
76		7.784375
77		7.621875
78		5.940625
79		6.309375
80		6.146875
81		4.906250
82		5.215625
83		5.037500
84		4.003125
85		5.200000
86		5.187500
87		4.506250
88		5.746875
89		4.890625
90		4.803125
91		6.103125
92		5.231250
93		5.643750
94		6.337500
95		5.362500
96		5.806250
97		6.737500
98		6.218750
99		7.284375
100		8.168750
101		7.506250
102		8.850000
103		9.278125
104		8.731250
105		10.487500
106		10.356250
107		10.253125
108		11.581250
109		10.990625
110		10.800000
111		12.159375
112		11.581250
113		11.743750
114		12.468750
115		11.434375
116		11.331250
117		11.921875
118		11.050000
119		11.390625
120		11.418750
121		9.912500
122		10.768750
123		10.459375
124		9.381250
125		10.784375
126		10.209375
127		9.500000
128		10.459375
129		9.143750
130		9.278125
131		10.178125
132		8.921875
133		8.525000
134		9.028125
135		7.740625
136		7.740625
137		8.037500
138		6.840625
139		7.031250
140		7.090625
141		6.043750
142		6.634375
143		6.162500
144		5.068750
145		6.218750
146		5.703125
147		5.140625
148		6.309375
149		5.156250
150		5.496875
151		6.471875
152		5.953125
153		6.325000
154		7.668750
155		7.312500
156		8.228125
157		9.100000
158		8.481250
159		9.175000
160		9.675000
161		8.759375
162		9.809375
163		9.500000
164		8.953125
165		10.475000
166		10.681250
167		10.696875
168		12.171875
169		11.743750
170		11.787500
171		12.690625
172		11.346875
173		11.478125
174		12.053125
175		10.475000
176		10.843750
177		10.843750
178		9.956250
179		10.237500
180		10.015625
181		8.703125
182		9.203125
183		8.318750
184		7.018750
185		7.403125
186		6.218750
187		5.556250
188		6.028125
189		4.462500
190		3.915625
191		4.537500
192		3.296875
193		3.606250
194		4.121875
195		3.368750
196		4.315625
197		4.815625
198		4.446875
199		5.762500
200		5.762500
201		5.659375
202		6.884375
203		6.440625
204		5.984375
205		7.193750
206		6.412500
207		6.678125
208		7.593750
209		6.368750
210		6.650000
211		7.031250
212		6.028125
213		6.103125
214		6.265625
215		5.084375
216		5.675000
217		5.259375
218		4.375000
219		5.556250
220		4.787500
221		4.815625
222		5.703125
223		4.815625
224		4.862500
225		5.746875
226		4.668750
227		5.378125
228		6.265625
229		5.187500
230		5.762500
231		6.218750
232		5.215625
233		6.265625
234		5.762500
235		5.362500
236		6.543750
237		6.265625
238		5.703125
239		7.031250
240		6.381250
241		6.293750
242		6.987500
243		6.103125
244		5.925000
245		6.590625
246		5.303125
247		5.746875
248		5.850000
249		4.418750
250		5.128125
251		4.446875
252		3.412500
253		3.900000
254		2.896875
255		1.893750
256		2.675000
257		1.715625
258		1.521875
259		2.040625
260		0.828125
261		1.081250
262		1.790625
263		0.431250
264		0.725000
265		1.256250
266		0.059375
267		1.081250
268		1.093750
269		0.384375
270		1.521875
271		1.271875
272		0.800000
273		2.543750
274		1.715625
275		2.056250
276		2.925000
277		2.409375
278		2.821875
279		3.931250
280		2.615625
281		3.737500
282		4.550000
283		3.118750
284		4.181250
285		4.375000
286		3.562500
287		5.318750
288		5.156250
289		4.581250
290		5.790625
291		5.037500
292		5.259375
293		6.071875
294		4.712500
295		5.246875
296		6.087500
297		4.875000
298		5.259375
299		5.881250
300		4.668750
301		5.746875
302		5.512500
303		4.403125
304		5.334375
305		4.625000
306		3.812500
307		4.640625
308		3.575000
309		3.503125
310		4.212500
311		3.075000
312		3.384375
313		3.828125
314		2.734375
315		3.368750
316		3.400000
317		2.453125
318		3.206250
319		3.265625
320		2.321875
321		3.634375
322		3.146875
323		2.956250
324		4.062500
325		2.821875
326		2.896875
327		3.518750
328		2.409375
329		2.571875
330		3.118750
331		1.834375
332		2.350000
333		2.468750
334		1.390625
335		2.334375
336		2.187500
337		1.671875
338		2.718750
339		2.056250
340		2.484375
341		3.681250
342		2.853125
343		3.237500
344		3.812500
345		2.556250
346		3.075000
347		3.590625
348		2.496875
349		3.193750
350		3.146875
351		2.365625
352		3.531250
353		2.646875
354		2.171875
355		3.384375
356		2.381250
357		2.484375
358		3.296875
359		2.056250
360		2.631250
361		3.043750
362		1.996875
363		2.706250
364		2.453125
365		1.493750
366		2.571875
367		2.306250
368		1.878125
369		2.821875
370		2.275000
371		2.187500
372		2.971875
373		1.937500
374		2.425000
375		2.706250
376		1.640625
377		2.159375
378		2.453125
379		1.093750
380		2.246875
381		1.878125
382		0.859375
383		2.128125
384		1.125000
385		0.740625
386		1.346875
387		0.475000
388		0.237500
389		0.871875
390		-0.425000
391		0.193750
392		0.534375
393		-0.781250
394		-0.321875
395		-0.100000
396		-1.356250
397		-0.175000
398		-0.721875
399		-1.578125
400		-0.159375
401		-0.706250
402		-1.018750
403		0.490625
404		-0.425000
405		-0.056250
406		0.696875
407		-0.634375
408		0.193750
409		0.534375
410		-0.575000
411		0.621875
412		0.118750
413		-0.781250
414		0.106250
415		-0.678125
416		-0.706250
417		0.237500
418		-1.003125
419		-0.750000
420		0.015625
421		-1.106250
422		-0.471875
423		-0.056250
424		-1.181250
425		-0.234375
426		-0.825000
427		-1.653125
428		-0.575000
429		-1.343750
430		-1.668750
431		-0.825000
432		-1.918750
433		-1.887500
434		-1.181250
435		-2.671875
436		-2.315625
437		-1.859375
438		-3.012500
439		-2.153125
440		-2.125000
441		-3.012500
442		-1.459375
443		-1.918750
444		-2.200000
445		-0.840625
446		-2.125000
447		-1.784375
448		-0.575000
449		-2.346875
450		-1.431250
451		-0.721875
452		-2.125000
453		-1.062500
454		-1.046875
455		-1.934375
456		-0.531250
457		-1.150000
458		-1.668750
459		-0.131250
460		-1.312500
461		-0.765625
462		0.134375
463		-1.475000
464		-0.809375
465		-0.750000
466		-1.978125
467		-1.121875
468		-1.415625
469		-2.421875
470		-0.678125
471		-1.534375
472		-2.109375
473		-1.253125
474		-2.628125
475		-2.153125
476		-1.653125
477		-3.115625
478		-2.200000
479		-1.578125
480		-2.671875
481		-1.209375
482		-1.296875
483		-2.228125
484		-0.825000
485		-1.859375
486		-1.756250
487		-0.440625
488		-1.593750
489		-0.781250
490		0.415625
491		-0.840625
492		0.328125
493		0.534375
494		-0.868750
495		0.118750
496		-0.575000
497		-1.934375
498		-0.440625
499		-1.415625
500		-1.887500
501		-0.515625
502		-1.459375
503		-1.090625
504		0.003125
505		-1.106250
506		-0.278125
507		-0.206250
508		-1.637500
509		-0.381250
510		-0.618750
511		-1.518750
512		0.165625
513		-0.693750
514		-0.868750
515		0.165625
516		-0.840625
517		-0.721875
518		0.059375
519		-1.121875
520		-0.471875
521		-0.159375
522		-1.415625
523		-0.425000
524		-0.293750
525		-1.431250
526		-0.368750
527		-1.343750
528		-2.081250
529		-0.912500
530		-2.375000
531		-2.715625
532		-2.096875
533		-3.765625
534		-3.484375
535		-3.203125
536		-4.650000
537		-4.031250
538		-3.881250
539		-5.240625
540		-3.896875
541		-4.206250
542		-4.709375
543		-3.056250
544		-3.528125
545		-3.881250
546		-2.421875
547		-3.278125
548		-2.775000
549		-1.771875
550		-2.553125
551		-1.800000
552		-0.868750
553		-1.962500
554		-1.343750
555		-0.943750
556		-2.168750
557		-1.134375
558		-1.075000
559		-1.978125
560		-0.337500
561		-0.971875
562		-1.446875
563		0.221875
564		-0.959375
565		-1.225000
566		-0.278125
567		-2.037500
568		-1.815625
569		-1.312500
570		-3.115625
571		-2.921875
572		-2.200000
573		-3.809375
574		-3.381250
575		-3.246875
576		-4.637500
577		-3.603125
578		-4.015625
579		-4.946875
580		-3.734375
581		-4.178125
582		-4.903125
583		-3.306250
584		-4.075000
585		-3.956250
586		-2.537500
587		-3.234375
588		-2.937500
589		-1.578125
590		-2.628125
591		-2.021875
592		-1.090625
593		-2.346875
594		-1.831250
595		-1.431250
596		-2.937500
597		-1.784375
598		-2.200000
599		-3.690625
600		-2.434375
601		-2.878125
602		-3.881250
603		-2.184375
604		-2.700000
605		-3.587500
606		-1.903125
607		-2.965625
608		-4.059375
609		-3.025000
610		-4.475000
611		-4.946875
612		-4.784375
613		-6.128125
614		-6.084375
615		-6.128125
616		-7.546875
617		-7.146875
618		-6.600000
619		-8.181250
620		-7.471875
621		-7.000000
622		-8.300000
623		-7.396875
624		-7.043750
625		-8.106250
626		-6.453125
627		-6.468750
628		-7.071875
629		-5.684375
630		-5.715625
631		-6.512500
632		-4.768750
