Channel              :		CH1
Frequency            :		53.19Hz
Period               :		18.80ms
PK-PK                :		23.75mV
Average              :		-0.177mV
Vertical pos         :		1.000000mV
Probe attenuation    :		1X
Voltage per ADC value:		0.000781mV
Time interval        :		10.00000uS

index		CH1_Voltage(mV)
1		-3.990625
2		-4.106250
3		-3.768750
4		-3.546875
5		-3.678125
6		-3.428125
7		-3.575000
8		-3.103125
9		-3.043750
10		-3.134375
11		-2.940625
12		-2.821875
13		-2.762500
14		-2.690625
15		-2.246875
16		-2.512500
17		-2.837500
18		-2.734375
19		-1.803125
20		-1.462500
21		-2.350000
22		-1.950000
23		-2.128125
24		-1.981250
25		-1.700000
26		-1.759375
27		-1.996875
28		-2.084375
29		-2.203125
30		-2.659375
31		-2.659375
32		-2.984375
33		-3.606250
34		-3.575000
35		-3.428125
36		-3.471875
37		-3.606250
38		-3.590625
39		-3.621875
40		-3.693750
41		-3.900000
42		-3.725000
43		-3.990625
44		-4.256250
45		-4.328125
46		-4.212500
47		-4.490625
48		-4.137500
49		-4.240625
50		-4.093750
51		-4.862500
52		-4.050000
53		-4.462500
54		-4.640625
55		-4.521875
56		-4.875000
57		-5.037500
58		-5.096875
59		-4.978125
60		-5.290625
61		-5.540625
62		-5.762500
63		-5.643750
64		-5.834375
65		-5.984375
66		-6.337500
67		-6.646875
68		-6.721875
69		-6.678125
70		-7.490625
71		-7.962500
72		-7.562500
73		-8.375000
74		-8.421875
75		-8.125000
76		-8.331250
77		-8.700000
78		-9.025000
79		-8.937500
80		-8.553125
81		-8.568750
82		-8.362500
83		-8.553125
84		-8.125000
85		-7.653125
86		-7.150000
87		-6.884375
88		-6.190625
89		-5.909375
90		-6.218750
91		-6.012500
92		-5.790625
93		-5.968750
94		-6.115625
95		-5.762500
96		-6.206250
97		-6.428125
98		-6.603125
99		-6.662500
100		-7.031250
101		-6.706250
102		-7.046875
103		-6.678125
104		-6.484375
105		-6.309375
106		-5.568750
107		-5.259375
108		-4.565625
109		-4.315625
110		-4.137500
111		-3.828125
112		-3.309375
113		-3.250000
114		-3.087500
115		-2.484375
116		-2.246875
117		-2.365625
118		-1.950000
119		-1.434375
120		-1.406250
121		-1.700000
122		-0.975000
123		-0.990625
124		-0.725000
125		-0.843750
126		-1.450000
127		-1.878125
128		-2.334375
129		-2.762500
130		-3.768750
131		-4.240625
132		-4.581250
133		-5.243750
134		-6.159375
135		-6.234375
136		-6.634375
137		-7.240625
138		-7.415625
139		-7.668750
140		-7.918750
141		-7.621875
142		-7.887500
143		-7.859375
144		-7.831250
145		-7.993750
146		-8.346875
147		-8.481250
148		-7.934375
149		-7.637500
150		-7.475000
151		-7.312500
152		-7.003125
153		-6.190625
154		-6.146875
155		-5.643750
156		-5.525000
157		-4.906250
158		-4.462500
159		-4.343750
160		-4.225000
161		-3.943750
162		-3.562500
163		-3.384375
164		-3.265625
165		-2.778125
166		-2.556250
167		-2.762500
168		-2.925000
169		-2.718750
170		-3.043750
171		-3.443750
172		-3.503125
173		-4.153125
174		-3.487500
175		-4.950000
176		-5.303125
177		-6.278125
178		-6.868750
179		-6.868750
180		-7.459375
181		-7.887500
182		-7.843750
183		-8.184375
184		-8.421875
185		-8.081250
186		-8.037500
187		-8.450000
188		-8.037500
189		-7.578125
190		-7.609375
191		-6.928125
192		-7.078125
193		-6.943750
194		-6.678125
195		-6.575000
196		-6.515625
197		-6.012500
198		-5.806250
199		-5.406250
200		-6.381250
201		-5.968750
202		-5.525000
203		-5.865625
204		-5.790625
205		-5.940625
206		-5.703125
207		-5.671875
208		-5.540625
209		-5.275000
210		-5.615625
211		-6.056250
212		-6.131250
213		-5.718750
214		-6.500000
215		-5.984375
216		-5.850000
217		-5.496875
218		-4.462500
219		-4.506250
220		-4.078125
221		-3.871875
222		-3.840625
223		-3.856250
224		-3.840625
225		-3.515625
226		-3.384375
227		-3.459375
228		-3.737500
229		-3.059375
230		-3.118750
231		-2.925000
232		-2.631250
