Channel              :		CH1
Frequency            :		75.30Hz
Period               :		13.28ms
PK-PK                :		18.30mV
Average              :		-0.634mV
Vertical pos         :		1.000000mV
Probe attenuation    :		1X
Voltage per ADC value:		0.000781mV
Time interval        :		4.00000uS

index		CH1_Voltage(mV)
1		-2.862500
2		-2.818750
3		-2.640625
4		-3.778125
5		-4.681250
6		-5.287500
7		-5.493750
8		-4.518750
9		-4.237500
10		-4.059375
11		-4.800000
12		-5.668750
13		-6.040625
14		-5.846875
15		-4.856250
16		-4.312500
17		-3.662500
18		-4.384375
19		-4.931250
20		-5.065625
21		-4.812500
22		-3.765625
23		-3.187500
24		-2.140625
25		-2.315625
26		-3.084375
27		-3.278125
28		-3.056250
29		-1.859375
30		-1.003125
31		-0.293750
32		-0.309375
33		-1.062500
34		-0.971875
35		-1.165625
36		0.340625
37		0.946875
38		1.303125
39		1.537500
40		0.740625
41		0.443750
42		0.134375
43		1.450000
44		2.143750
45		2.631250
46		2.600000
47		1.612500
48		1.243750
49		1.021875
50		2.350000
51		2.821875
52		3.193750
53		3.309375
54		2.365625
55		1.834375
56		1.509375
57		2.484375
58		3.146875
59		3.575000
60		3.459375
61		2.306250
62		1.893750
63		1.303125
64		2.246875
65		2.896875
66		3.193750
67		3.412500
68		2.100000
69		1.418750
70		0.696875
71		1.375000
72		1.818750
73		2.056250
74		1.893750
75		0.903125
76		0.059375
77		-0.693750
78		0.106250
79		0.312500
80		0.562500
81		0.328125
82		-0.575000
83		-1.284375
84		-2.065625
85		-1.756250
86		-1.018750
87		-0.706250
88		-0.693750
89		-1.712500
90		-2.612500
91		-2.862500
92		-2.834375
93		-1.637500
94		-1.446875
95		-1.296875
96		-2.050000
97		-2.746875
98		-3.337500
99		-2.700000
100		-1.815625
101		-1.415625
102		-0.900000
103		-2.037500
104		-2.465625
105		-3.115625
106		-2.790625
107		-1.831250
108		-0.840625
109		-0.943750
110		-1.859375
111		-2.640625
112		-3.128125
113		-2.981250
114		-1.712500
115		-1.150000
116		-0.706250
117		-1.800000
118		-2.421875
119		-2.746875
120		-2.493750
121		-1.609375
122		-1.046875
123		-0.412500
124		-1.296875
125		-1.903125
126		-1.725000
127		-1.756250
128		-0.381250
129		0.221875
130		0.931250
131		0.459375
132		-0.218750
133		-0.250000
134		-0.131250
135		1.228125
136		1.950000
137		2.587500
138		2.128125
139		1.375000
140		1.093750
141		1.184375
142		2.275000
143		2.837500
144		3.281250
145		3.000000
146		1.921875
147		1.715625
148		1.493750
149		2.706250
150		3.031250
151		3.459375
152		3.103125
153		1.981250
154		1.628125
155		1.050000
156		2.262500
157		2.631250
158		2.971875
159		2.925000
160		1.450000
161		0.740625
162		0.490625
163		1.406250
164		1.656250
165		2.112500
166		1.996875
167		0.562500
168		0.059375
169		-0.721875
170		0.534375
171		0.709375
172		0.871875
173		0.709375
174		-0.737500
175		-1.237500
176		-1.696875
177		-1.046875
178		-0.500000
179		-0.456250
180		-0.693750
181		-2.006250
182		-2.612500
183		-3.128125
184		-1.859375
185		-1.756250
186		-1.534375
187		-1.800000
188		-2.818750
189		-3.571875
190		-4.162500
191		-3.128125
192		-2.731250
193		-2.375000
194		-2.584375
195		-3.559375
196		-4.281250
197		-4.681250
198		-3.721875
199		-3.262500
200		-2.878125
201		-2.596875
202		-3.675000
203		-4.487500
204		-4.856250
205		-3.778125
206		-3.365625
207		-2.818750
208		-2.478125
209		-3.721875
210		-3.825000
211		-4.443750
212		-3.290625
213		-2.612500
214		-2.050000
215		-1.609375
216		-2.125000
217		-2.640625
218		-3.290625
219		-2.153125
220		-1.284375
221		-0.900000
222		-0.159375
223		-0.943750
224		-1.609375
225		-1.681250
226		-0.603125
227		-0.262500
228		0.534375
229		1.168750
230		0.106250
231		-0.440625
232		-0.618750
233		0.268750
234		0.784375
235		1.684375
236		2.425000
237		1.346875
238		0.931250
239		0.740625
240		1.081250
241		2.143750
242		2.821875
243		3.178125
244		2.159375
245		1.465625
246		1.006250
247		1.862500
248		2.528125
249		3.221875
250		3.812500
251		2.571875
252		2.128125
253		1.390625
254		1.790625
255		2.778125
256		3.368750
257		3.737500
258		2.600000
259		2.009375
260		1.418750
261		1.818750
262		2.853125
263		3.265625
264		3.296875
265		2.453125
266		1.640625
267		1.140625
268		1.212500
269		2.275000
270		2.409375
271		3.059375
272		1.596875
273		0.725000
274		0.003125
275		0.075000
276		0.931250
277		0.962500
278		1.406250
279		-0.043750
280		-1.181250
281		-1.637500
282		-2.021875
283		-1.062500
284		-0.750000
285		-0.575000
286		-1.653125
287		-2.509375
288		-3.337500
289		-3.278125
290		-2.493750
291		-2.228125
292		-1.934375
293		-2.909375
294		-3.603125
295		-4.118750
296		-4.043750
297		-2.746875
298		-2.640625
299		-2.140625
300		-2.818750
301		-3.750000
302		-4.340625
303		-4.134375
304		-3.115625
305		-2.525000
306		-2.287500
307		-2.862500
308		-3.675000
309		-4.118750
310		-4.031250
311		-2.775000
312		-2.362500
313		-1.756250
314		-2.596875
315		-3.234375
316		-3.500000
317		-3.631250
318		-2.184375
319		-1.875000
320		-1.253125
321		-1.534375
322		-2.568750
323		-2.818750
324		-2.640625
325		-1.534375
326		-0.912500
327		-0.146875
328		-0.868750
329		-1.518750
330		-1.831250
331		-1.637500
332		-0.559375
333		0.031250
334		0.725000
335		0.431250
336		-0.781250
337		-0.959375
338		-1.018750
339		0.075000
340		0.709375
341		0.990625
342		0.340625
343		-0.543750
344		-1.165625
345		-1.090625
346		0.015625
347		0.253125
348		0.709375
349		0.340625
350		-0.765625
351		-1.431250
352		-1.609375
353		-0.412500
354		-0.071875
355		0.237500
356		-0.250000
357		-1.237500
358		-1.859375
359		-2.006250
360		-1.165625
361		-0.531250
362		-0.396875
363		-0.646875
364		-1.859375
365		-2.687500
366		-2.909375
367		-1.859375
368		-1.415625
369		-1.165625
370		-1.831250
371		-2.731250
372		-3.409375
373		-3.734375
374		-2.818750
375		-2.525000
376		-2.271875
377		-2.243750
378		-3.778125
379		-4.443750
380		-4.665625
381		-3.734375
382		-3.853125
383		-2.909375
384		-3.290625
385		-4.531250
386		-5.434375
387		-5.700000
388		-4.590625
389		-4.178125
390		-3.765625
391		-4.206250
392		-5.700000
393		-6.040625
394		-6.290625
395		-5.212500
396		-4.681250
397		-4.118750
398		-4.443750
399		-5.403125
400		-5.862500
401		-6.203125
402		-5.078125
403		-4.193750
404		-3.837500
405		-4.265625
406		-5.034375
407		-5.625000
408		-5.862500
409		-4.325000
410		-3.721875
411		-3.381250
412		-3.587500
413		-4.606250
414		-4.975000
415		-5.256250
416		-3.853125
417		-3.159375
418		-3.115625
419		-3.084375
420		-3.987500
421		-4.621875
422		-4.637500
423		-3.203125
424		-2.862500
425		-2.271875
426		-2.584375
427		-3.381250
428		-4.043750
429		-4.312500
430		-2.965625
431		-2.362500
432		-1.681250
433		-1.668750
434		-2.687500
435		-3.012500
436		-3.350000
437		-2.081250
438		-1.609375
439		-1.031250
440		-0.971875
441		-1.875000
442		-2.687500
443		-2.893750
444		-1.578125
445		-0.693750
446		-0.396875
447		-0.543750
448		-1.400000
449		-2.140625
450		-2.259375
451		-1.046875
452		-0.575000
453		-0.309375
454		-0.087500
455		-1.312500
456		-1.875000
457		-2.259375
458		-1.371875
459		-0.693750
460		-0.087500
461		-0.618750
462		-1.875000
463		-2.212500
464		-2.421875
465		-1.681250
