Channel              :		CH1
Frequency            :		  ?
Period               :		  ?
PK-PK                :		30.45mV
Average              :		0.252mV
Vertical pos         :		1.000000mV
Probe attenuation    :		1X
Voltage per ADC value:		0.003125mV
Time interval        :		4.00000uS

index		CH1_Voltage(mV)
1		-2.612500
2		-2.200000
3		-2.437500
4		-1.850000
5		-1.850000
6		-2.550000
7		-2.137500
8		-2.137500
9		-2.850000
10		-2.675000
11		-2.025000
12		-2.200000
13		-2.137500
14		-1.487500
15		-2.675000
16		-2.900000
17		-1.550000
18		-2.075000
19		-2.375000
20		-1.900000
21		-1.900000
22		-1.612500
23		-2.725000
24		-2.725000
25		-1.787500
26		-2.962500
27		-2.962500
28		-2.437500
29		-2.137500
30		-1.962500
31		-3.487500
32		-3.200000
33		-2.025000
34		-3.550000
35		-2.725000
36		-2.612500
37		-2.675000
38		-2.962500
39		-3.312500
40		-4.725000
41		-3.487500
42		-3.550000
43		-3.312500
44		-3.900000
45		-2.850000
46		-4.312500
47		-4.437500
48		-4.200000
49		-5.025000
50		-5.075000
51		-4.612500
52		-4.375000
53		-4.787500
54		-4.787500
55		-4.787500
56		-5.312500
57		-5.662500
58		-4.900000
59		-6.375000
60		-5.725000
61		-6.137500
62		-5.487500
63		-5.900000
64		-6.487500
65		-5.662500
66		-5.837500
67		-5.962500
68		-6.075000
69		-6.375000
70		-5.787500
71		-6.075000
72		-5.962500
73		-6.725000
74		-5.962500
75		-5.375000
76		-5.837500
77		-6.137500
78		-6.787500
79		-6.550000
80		-5.962500
81		-6.200000
82		-5.787500
83		-5.550000
84		-5.725000
85		-5.962500
86		-5.312500
87		-4.850000
88		-5.375000
89		-4.312500
90		-4.962500
91		-4.787500
92		-5.075000
93		-3.312500
94		-3.962500
95		-4.200000
96		-4.025000
97		-5.312500
98		-4.850000
99		-4.550000
100		-4.137500
101		-5.662500
102		-4.787500
103		-4.437500
104		-3.550000
105		-3.437500
106		-3.375000
107		-3.025000
108		-3.725000
109		-4.312500
110		-4.200000
111		-4.550000
112		-3.612500
113		-3.550000
114		-3.612500
115		-3.725000
116		-3.787500
117		-3.025000
118		-5.200000
119		-4.612500
120		-4.962500
121		-5.550000
122		-4.487500
123		-5.312500
124		-5.725000
125		-5.900000
126		-4.725000
127		-4.962500
128		-5.075000
129		-5.662500
130		-5.787500
131		-5.900000
132		-5.612500
133		-5.487500
134		-5.025000
135		-5.612500
136		-3.550000
137		-3.612500
138		-5.250000
139		-3.900000
140		-4.437500
141		-4.550000
142		-4.612500
143		-4.025000
144		-3.375000
145		-2.850000
146		-1.675000
147		-1.675000
148		-1.787500
149		-2.075000
150		-1.725000
151		-2.137500
152		-2.137500
153		-0.375000
154		-1.787500
155		-0.725000
156		0.100000
157		0.100000
158		-0.900000
159		0.275000
160		-0.375000
161		-0.437500
162		0.325000
163		0.387500
164		-0.312500
165		0.275000
166		0.037500
167		-0.612500
168		-0.850000
169		-1.375000
170		-1.025000
171		-0.725000
172		-1.312500
173		-1.487500
174		-0.900000
175		-1.262500
176		-0.787500
177		-2.262500
178		-1.962500
179		-2.200000
180		-2.725000
181		-3.612500
182		-3.312500
183		-1.850000
184		-2.550000
185		-3.487500
186		-3.662500
187		-2.675000
188		-3.850000
189		-4.487500
190		-4.612500
191		-4.200000
192		-5.025000
193		-4.550000
194		-3.900000
195		-5.787500
196		-5.312500
197		-4.787500
198		-5.837500
199		-8.312500
200		-7.425000
201		-8.425000
202		-7.250000
203		-6.900000
204		-7.375000
205		-8.375000
206		-6.075000
207		-7.550000
208		-10.012500
209		-9.599999
210		-10.662499
211		-11.375000
212		-11.075000
213		-10.375000
214		-9.312500
215		-9.250000
216		-9.787499
217		-9.075000
218		-10.250000
219		-10.137500
220		-11.075000
221		-10.550000
222		-10.137500
223		-9.662499
224		-8.612500
225		-8.487500
226		-7.425000
227		-8.312500
228		-8.312500
229		-7.250000
230		-8.012500
231		-9.550000
232		-7.837500
233		-7.550000
234		-6.025000
235		-5.962500
236		-5.662500
237		-5.437500
238		-4.612500
239		-5.375000
240		-5.962500
241		-6.487500
242		-7.550000
243		-6.725000
244		-6.612500
245		-5.612500
246		-5.312500
247		-5.312500
248		-5.375000
249		-6.837500
250		-6.662500
251		-8.612500
252		-7.662500
253		-7.425000
254		-8.787499
255		-8.612500
256		-8.724999
257		-7.837500
258		-8.425000
259		-10.200000
260		-9.312500
261		-10.075000
262		-9.962500
263		-10.787499
264		-11.075000
265		-10.962500
266		-9.250000
267		-8.312500
268		-10.200000
269		-10.312500
270		-11.012500
271		-10.724999
272		-10.724999
273		-11.775000
274		-10.137500
275		-9.137500
276		-8.612500
277		-9.425000
278		-8.075000
279		-8.375000
280		-8.612500
281		-9.599999
282		-7.725000
283		-7.250000
284		-7.837500
285		-4.850000
286		-5.662500
287		-4.787500
288		-4.550000
289		-4.200000
290		-3.662500
291		-3.725000
292		-4.437500
293		-4.550000
294		-3.437500
295		-1.787500
296		-1.262500
297		-2.312500
298		-2.437500
299		-2.075000
300		-2.487500
301		-3.662500
302		-3.900000
303		-2.675000
304		-2.137500
305		-2.262500
306		-1.850000
307		-2.850000
308		-4.550000
309		-5.375000
310		-5.962500
311		-6.250000
312		-6.200000
313		-6.612500
314		-5.312500
315		-5.612500
316		-6.075000
317		-7.375000
318		-7.137500
319		-8.612500
320		-9.550000
321		-10.137500
322		-10.012500
323		-9.487500
324		-9.487500
325		-10.900000
326		-9.312500
327		-9.200000
328		-8.662499
329		-11.487500
330		-12.187500
331		-12.075000
332		-12.012500
333		-12.250000
334		-12.775000
335		-11.137500
336		-10.837500
337		-9.962500
338		-10.375000
339		-10.900000
340		-12.599999
341		-11.312500
342		-12.137500
343		-12.662499
344		-11.837500
345		-10.599999
346		-9.137500
347		-9.487500
348		-10.375000
349		-11.487500
350		-9.724999
351		-10.375000
352		-10.487500
353		-9.425000
354		-9.900000
355		-8.612500
356		-9.075000
357		-9.137500
358		-9.599999
359		-9.312500
360		-8.724999
361		-8.962500
362		-8.962500
363		-7.725000
364		-7.425000
365		-5.487500
366		-6.137500
367		-7.312500
368		-7.550000
369		-7.250000
370		-8.425000
371		-8.550000
372		-8.075000
373		-7.375000
374		-5.662500
375		-6.375000
376		-6.375000
377		-7.550000
378		-7.312500
379		-8.612500
380		-8.837500
381		-8.200000
382		-7.550000
383		-7.837500
384		-7.725000
385		-7.200000
386		-8.900000
387		-8.724999
388		-9.312500
389		-8.425000
390		-10.724999
391		-9.250000
392		-9.900000
393		-9.137500
394		-9.900000
395		-10.075000
396		-9.075000
397		-10.900000
398		-10.900000
399		-11.837500
400		-10.599999
401		-10.787499
402		-10.250000
403		-10.599999
404		-10.787499
405		-10.599999
406		-10.375000
407		-10.962500
408		-11.775000
409		-10.787499
410		-10.662499
411		-9.425000
412		-10.375000
413		-9.200000
414		-9.724999
415		-10.075000
416		-8.962500
417		-10.312500
418		-9.900000
419		-9.962500
420		-9.075000
421		-7.487500
422		-8.375000
423		-8.425000
424		-7.075000
425		-7.550000
426		-7.137500
427		-7.725000
428		-8.250000
429		-7.312500
430		-8.612500
431		-6.662500
432		-6.612500
433		-6.612500
434		-6.487500
435		-5.487500
436		-6.725000
437		-6.487500
438		-7.312500
439		-6.962500
440		-7.837500
441		-7.550000
442		-6.900000
443		-7.375000
444		-5.787500
445		-6.962500
446		-8.250000
447		-7.487500
448		-7.137500
449		-8.724999
450		-8.662499
451		-9.312500
452		-8.137500
453		-9.962500
454		-9.012500
455		-9.724999
456		-10.312500
457		-9.787499
458		-10.662499
459		-10.900000
460		-11.012500
461		-10.837500
462		-11.075000
463		-12.075000
464		-12.550000
465		-11.312500
466		-11.187500
467		-11.724999
468		-11.550000
469		-12.662499
470		-12.662499
471		-13.012500
472		-13.599999
473		-13.487500
474		-12.187500
475		-12.837500
476		-11.375000
477		-13.250000
478		-13.550000
479		-12.962500
480		-12.724999
481		-12.724999
482		-11.962500
483		-11.775000
484		-12.550000
485		-11.075000
486		-12.075000
487		-11.375000
488		-13.900000
489		-11.250000
490		-11.375000
491		-11.837500
492		-10.962500
493		-9.599999
494		-9.837500
495		-9.425000
496		-10.962500
497		-11.187500
498		-10.312500
499		-10.075000
500		-9.724999
501		-11.599999
502		-9.837500
503		-9.137500
504		-9.787499
505		-10.137500
506		-11.250000
507		-10.962500
508		-10.962500
509		-10.075000
510		-9.787499
511		-9.375000
512		-11.075000
513		-8.487500
514		-10.312500
515		-11.312500
516		-11.250000
517		-11.137500
518		-11.599999
519		-11.837500
520		-13.137500
521		-11.075000
522		-11.487500
523		-11.012500
524		-11.775000
525		-13.187500
526		-12.137500
527		-12.250000
528		-13.837500
529		-13.187500
530		-14.137500
531		-12.662499
532		-13.312500
533		-12.375000
534		-13.187500
535		-12.487500
536		-12.775000
537		-12.550000
538		-14.187500
539		-14.724999
540		-15.425000
541		-13.837500
542		-12.550000
543		-13.425000
544		-12.599999
545		-12.724999
546		-12.187500
547		-13.362500
548		-13.425000
549		-14.187500
550		-12.724999
551		-12.662499
552		-12.425000
553		-12.662499
554		-11.487500
555		-11.962500
556		-11.187500
557		-11.425000
558		-11.137500
559		-9.962500
560		-11.250000
561		-11.837500
562		-11.775000
563		-10.599999
564		-10.900000
565		-8.487500
566		-9.250000
567		-9.837500
568		-10.312500
569		-8.724999
570		-10.200000
