Channel              :		CH1
Frequency            :		  ?
Period               :		  ?
PK-PK                :		30.83mV
Average              :		-1.499mV
Vertical pos         :		1.000000mV
Probe attenuation    :		1X
Voltage per ADC value:		0.000781mV
Time interval        :		4.00000uS

index		CH1_Voltage(mV)
1		7.531250
2		7.871875
3		8.165625
4		7.840625
5		7.931250
6		7.915625
7		7.871875
8		7.753125
9		8.343750
10		8.446875
11		8.315625
12		8.815625
13		8.712500
14		8.728125
15		9.140625
16		8.418750
17		8.625000
18		8.875000
19		9.318750
20		9.021875
21		9.318750
22		9.243750
23		9.568750
24		9.746875
25		9.953125
26		9.140625
27		9.509375
28		9.215625
29		9.215625
30		9.600000
31		9.465625
32		9.200000
33		9.259375
34		9.334375
35		8.787500
36		8.831250
37		8.831250
38		8.625000
39		8.315625
40		8.684375
41		7.915625
42		8.371875
43		8.831250
44		8.209375
45		8.196875
46		8.196875
47		7.575000
48		7.562500
49		7.959375
50		7.178125
51		7.546875
52		7.293750
53		7.043750
54		6.912500
55		6.793750
56		6.290625
57		5.981250
58		5.993750
59		5.846875
60		5.137500
61		5.300000
62		5.787500
63		4.871875
64		4.859375
65		4.400000
66		4.281250
67		3.987500
68		3.706250
69		4.428125
70		3.131250
71		3.809375
72		3.690625
73		3.543750
74		2.968750
75		2.909375
76		2.968750
77		2.156250
78		2.878125
79		2.375000
80		2.921875
81		2.596875
82		2.656250
83		2.790625
84		2.878125
85		2.893750
86		3.100000
87		2.953125
88		2.628125
89		3.218750
90		3.115625
91		3.690625
92		3.837500
93		3.750000
94		3.765625
95		3.690625
96		3.825000
97		4.221875
98		3.928125
99		4.356250
100		4.356250
101		4.696875
102		4.800000
103		4.990625
104		5.581250
105		4.487500
106		4.871875
107		5.331250
108		4.637500
109		5.403125
110		5.581250
111		5.803125
112		5.846875
113		6.203125
114		6.128125
115		6.215625
116		7.131250
117		6.425000
118		6.587500
119		6.453125
120		7.606250
121		6.925000
122		7.384375
123		7.606250
124		7.059375
125		7.515625
126		7.693750
127		7.309375
128		7.575000
129		7.428125
130		7.678125
131		7.856250
132		8.046875
133		8.256250
134		7.828125
135		8.046875
136		8.018750
137		7.753125
138		7.871875
139		7.546875
140		7.412500
141		7.340625
142		7.353125
143		7.721875
144		6.940625
145		6.912500
146		6.587500
147		6.393750
148		5.831250
149		6.053125
150		6.453125
151		6.128125
152		6.128125
153		5.831250
154		5.700000
155		5.700000
156		5.565625
157		5.612500
158		5.359375
159		5.168750
160		5.287500
161		5.168750
162		4.650000
163		4.843750
164		4.681250
165		4.903125
166		4.534375
167		4.859375
168		4.887500
169		4.400000
170		4.800000
171		4.637500
172		3.928125
173		4.415625
174		3.853125
175		3.884375
176		3.971875
177		3.896875
178		3.765625
179		3.734375
180		3.468750
181		3.218750
182		3.175000
183		2.596875
184		3.056250
185		3.262500
186		3.587500
187		3.543750
188		3.100000
189		3.012500
190		3.012500
191		2.271875
192		3.218750
193		3.187500
194		3.543750
195		3.512500
196		3.603125
197		3.765625
198		3.928125
199		3.246875
200		4.384375
201		4.103125
202		4.621875
203		4.740625
204		5.331250
205		4.962500
206		5.212500
207		5.050000
208		5.390625
209		5.565625
210		5.450000
211		5.509375
212		5.700000
213		5.493750
214		5.331250
215		4.753125
216		4.946875
217		4.887500
218		4.725000
219		4.590625
220		4.812500
221		4.371875
222		4.209375
223		3.825000
224		3.809375
225		3.884375
226		3.675000
227		4.221875
228		4.134375
229		3.868750
230		3.618750
231		2.909375
232		3.940625
233		3.825000
234		4.193750
235		4.696875
236		5.137500
237		5.553125
238		5.403125
239		5.271875
240		5.862500
241		5.981250
242		6.468750
243		6.718750
244		6.912500
245		7.162500
246		7.190625
247		6.600000
248		7.043750
249		7.456250
250		7.178125
251		7.753125
252		7.118750
253		7.753125
254		7.146875
255		7.028125
256		7.028125
257		6.912500
258		7.000000
259		6.881250
260		6.659375
261		6.409375
262		6.512500
263		6.203125
264		6.896875
265		6.540625
266		6.453125
267		6.528125
268		6.718750
269		6.912500
270		6.940625
271		7.162500
272		7.384375
273		7.281250
274		7.178125
275		7.678125
276		7.943750
277		7.546875
278		7.871875
279		8.196875
280		7.959375
281		8.284375
282		8.431250
283		8.934375
284		8.565625
285		9.275000
286		9.496875
287		9.346875
288		9.096875
289		8.978125
290		8.950000
291		8.534375
292		8.684375
293		8.581250
294		8.756250
295		8.387500
296		8.581250
297		7.812500
298		7.943750
299		7.471875
300		7.428125
301		7.281250
302		6.659375
303		6.334375
304		6.171875
305		6.437500
306		6.231250
307		6.215625
308		5.581250
309		5.671875
310		5.818750
311		5.331250
312		5.478125
313		5.684375
314		5.775000
315		6.246875
316		6.425000
317		6.203125
318		6.881250
319		6.718750
320		6.984375
321		6.940625
322		7.087500
323		7.737500
324		7.412500
325		7.943750
326		8.315625
327		8.756250
328		8.359375
329		8.859375
330		8.300000
331		8.153125
332		8.165625
333		8.418750
334		8.565625
335		8.418750
336		9.275000
337		8.209375
338		7.693750
339		7.443750
340		7.443750
341		6.675000
342		6.793750
343		6.659375
344		5.450000
345		5.331250
346		5.375000
347		5.346875
348		4.784375
349		4.384375
350		4.340625
351		4.281250
352		3.675000
353		4.075000
354		3.203125
355		3.278125
356		3.409375
357		2.909375
358		2.921875
359		2.584375
360		3.131250
361		2.421875
362		2.553125
363		2.450000
364		2.596875
365		2.287500
366		2.656250
367		2.553125
368		2.775000
369		2.909375
370		2.715625
371		3.218750
372		2.450000
373		2.700000
374		2.746875
375		2.921875
376		2.790625
377		2.584375
378		2.790625
379		2.921875
380		2.525000
381		2.375000
382		2.303125
383		2.287500
384		2.140625
385		2.081250
386		1.993750
387		2.065625
388		1.668750
389		1.078125
390		1.090625
391		0.559375
392		0.856250
393		0.840625
394		0.796875
395		0.662500
396		0.234375
397		0.368750
398		0.321875
399		0.087500
400		0.321875
401		0.928125
402		0.234375
403		1.003125
404		0.928125
405		1.253125
406		1.518750
407		1.550000
408		1.815625
409		1.431250
410		2.390625
411		2.850000
412		2.893750
413		2.893750
414		3.337500
415		3.468750
416		3.734375
417		3.987500
418		4.428125
419		4.371875
420		4.443750
421		4.828125
422		4.725000
423		4.975000
424		5.212500
425		5.478125
426		5.728125
427		5.906250
428		6.275000
429		6.718750
430		6.675000
431		7.178125
432		7.412500
433		7.606250
434		8.343750
435		8.787500
436		8.978125
437		9.643750
438		10.043750
439		10.484375
440		10.928125
441		10.943750
442		11.431250
443		11.771875
444		12.315625
445		12.509375
446		12.493750
447		13.262500
448		13.143750
449		13.512500
450		14.562500
451		14.059375
452		14.193750
453		13.971875
454		14.312500
455		14.031250
456		14.265625
457		14.368750
458		14.103125
459		14.487500
460		14.428125
461		14.693750
462		13.912500
463		13.778125
464		13.484375
465		13.350000
466		13.100000
467		12.981250
468		12.715625
469		12.596875
470		12.421875
471		12.037500
472		11.637500
473		10.971875
474		10.634375
475		10.100000
476		10.043750
477		9.496875
478		9.184375
479		8.771875
480		8.165625
481		7.618750
482		7.281250
483		6.675000
484		6.306250
485		5.878125
486		5.728125
487		4.990625
488		4.709375
489		4.281250
490		3.618750
491		3.425000
492		2.878125
493		2.318750
494		2.065625
495		1.343750
496		1.078125
497		0.825000
498		0.234375
499		0.218750
500		-0.075000
501		-0.546875
502		-0.931250
503		-1.671875
504		-1.521875
505		-2.334375
506		-2.231250
507		-2.468750
508		-2.646875
509		-2.762500
510		-3.178125
511		-3.134375
512		-3.384375
513		-3.709375
514		-4.050000
515		-2.587500
516		-3.840625
517		-3.753125
518		-3.531250
519		-3.515625
520		-3.678125
521		-3.943750
522		-3.471875
523		-4.018750
524		-3.221875
525		-3.221875
526		-3.190625
527		-2.984375
528		-2.793750
529		-2.703125
530		-2.690625
531		-2.615625
532		-2.762500
533		-2.881250
534		-2.646875
535		-1.965625
536		-1.981250
537		-1.996875
538		-1.921875
539		-1.818750
540		-1.625000
541		-1.434375
542		-1.612500
543		-1.478125
544		-1.509375
545		-1.212500
546		-1.553125
547		-1.212500
548		-1.137500
549		-0.593750
550		-0.546875
551		0.103125
552		-0.090625
553		-0.253125
554		0.368750
555		0.559375
556		0.500000
557		1.165625
558		1.225000
559		1.637500
560		1.490625
561		2.109375
562		2.006250
563		2.156250
564		1.993750
565		2.375000
566		2.834375
567		3.115625
568		3.175000
569		3.365625
570		3.321875
571		3.571875
572		3.396875
573		3.278125
574		3.337500
575		3.512500
576		3.618750
577		3.662500
578		3.987500
579		3.809375
580		3.631250
581		3.337500
582		3.100000
583		3.040625
584		3.131250
585		3.262500
586		3.025000
587		2.850000
588		2.968750
589		2.790625
590		2.746875
591		3.159375
592		2.671875
593		2.450000
594		2.156250
595		2.390625
596		1.934375
597		1.550000
598		1.771875
599		1.415625
600		1.312500
601		0.456250
602		0.662500
603		0.809375
604		0.603125
605		0.381250
606		0.131250
607		0.234375
608		0.337500
609		0.484375
610		0.428125
611		0.440625
612		0.381250
613		0.381250
614		0.753125
615		0.456250
616		0.662500
617		0.706250
618		1.046875
619		0.840625
620		1.387500
621		1.784375
622		1.800000
623		1.771875
624		1.784375
625		2.362500
626		2.375000
627		2.434375
628		2.096875
629		2.656250
630		2.537500
631		2.746875
632		2.818750
633		2.596875
634		2.731250
635		3.012500
636		2.746875
637		2.862500
638		2.553125
639		2.700000
640		2.687500
641		2.893750
642		3.321875
