Channel              :		CH1
Frequency            :		  ?
Period               :		  ?
PK-PK                :		27.13mV
Average              :		-0.557mV
Vertical pos         :		1.000000mV
Probe attenuation    :		1X
Voltage per ADC value:		0.001563mV
Time interval        :		10.00000uS

index		CH1_Voltage(mV)
1		-10.643750
2		-10.556250
3		-9.887500
4		-10.062500
5		-9.306250
6		-8.725000
7		-9.481250
8		-8.956250
9		-8.431250
10		-8.662500
11		-8.312500
12		-7.881250
13		-8.287500
14		-7.587500
15		-7.300000
16		-7.381250
17		-7.062500
18		-7.150000
19		-7.356250
20		-7.006250
21		-7.325000
22		-7.731250
23		-6.862500
24		-7.268750
25		-7.150000
26		-7.006250
27		-7.500000
28		-6.831250
29		-7.181250
30		-7.212500
31		-7.212500
32		-6.918750
33		-7.356250
34		-7.150000
35		-6.975000
36		-7.587500
37		-7.325000
38		-7.643750
39		-8.168750
40		-8.081250
41		-8.487500
42		-8.518750
43		-8.693750
44		-9.450000
45		-8.987500
46		-8.987500
47		-9.831250
48		-9.943750
49		-9.450000
50		-9.681250
51		-9.393750
52		-9.625000
53		-9.831250
54		-9.100000
55		-8.956250
56		-9.481250
57		-8.987500
58		-8.693750
59		-8.575000
60		-7.937500
61		-7.906250
62		-8.143750
63		-7.500000
64		-7.793750
65		-7.556250
66		-7.062500
67		-7.381250
68		-6.831250
69		-7.181250
70		-7.150000
71		-6.975000
72		-6.568750
73		-7.181250
74		-6.393750
75		-6.250000
76		-6.481250
77		-6.281250
78		-5.843750
79		-6.281250
80		-5.581250
81		-5.931250
82		-5.900000
83		-5.550000
84		-5.956250
85		-6.250000
86		-6.018750
87		-6.537500
88		-6.687500
89		-6.306250
90		-6.887500
91		-7.037500
92		-6.887500
93		-7.412500
94		-7.212500
95		-7.006250
96		-7.762500
97		-6.918750
98		-7.125000
99		-7.587500
100		-6.537500
101		-6.918750
102		-6.831250
103		-6.450000
104		-6.306250
105		-7.381250
106		-7.268750
107		-8.025000
108		-8.312500
109		-8.081250
110		-8.575000
111		-7.937500
112		-7.500000
113		-7.793750
114		-6.862500
115		-5.781250
116		-5.087500
117		-4.093750
118		-3.631250
119		-3.225000
120		-2.231250
121		-2.031250
122		-1.793750
123		-1.156250
124		-1.856250
125		-1.418750
126		-0.718750
127		-1.037500
128		-0.456250
129		-0.168750
130		-0.312500
131		-0.368750
132		-0.050000
133		-0.693750
134		-0.368750
135		-1.450000
136		-1.681250
137		-1.768750
138		-2.406250
139		-3.312500
140		-3.687500
141		-4.912500
142		-5.756250
143		-6.043750
144		-7.037500
145		-7.706250
146		-7.643750
147		-9.100000
148		-8.956250
149		-8.925000
150		-9.187500
151		-8.987500
152		-8.168750
153		-8.550000
154		-7.356250
155		-6.743750
156		-6.712500
157		-5.318750
158		-4.881250
159		-4.531250
160		-3.775000
161		-3.806250
162		-4.068750
163		-3.225000
164		-3.281250
165		-3.425000
166		-2.875000
167		-3.137500
168		-2.612500
169		-2.118750
170		-2.468750
171		-1.537500
172		-1.450000
173		-1.593750
174		-0.750000
175		-1.037500
176		-1.475000
177		-1.212500
178		-1.856250
179		-2.668750
180		-2.493750
181		-3.687500
182		-4.243750
183		-4.587500
184		-5.812500
185		-6.950000
186		-7.150000
187		-8.112500
188		-7.968750
189		-8.287500
190		-8.725000
191		-8.025000
192		-7.762500
193		-7.150000
194		-5.637500
195		-5.175000
196		-3.893750
197		-2.556250
198		-1.793750
199		-0.606250
200		1.081250
201		1.318750
202		2.162500
203		2.887500
204		2.743750
205		3.325000
206		3.556250
207		3.062500
208		3.793750
209		3.500000
210		2.712500
211		3.206250
212		2.775000
213		2.537500
214		2.687500
215		2.075000
216		1.668750
217		1.606250
218		0.675000
219		0.562500
220		0.150000
221		-0.543750
222		-1.100000
223		-1.331250
224		-2.406250
225		-2.787500
226		-3.162500
227		-4.300000
228		-4.506250
229		-5.318750
230		-6.131250
231		-6.450000
232		-7.381250
233		-7.356250
234		-7.443750
235		-8.112500
236		-7.993750
237		-7.937500
238		-7.706250
239		-7.268750
240		-6.775000
241		-6.481250
242		-5.087500
243		-4.506250
244		-3.512500
245		-2.581250
246		-1.625000
247		-0.718750
248		0.475000
249		0.912500
250		1.375000
251		2.100000
252		2.012500
253		2.306250
254		2.831250
255		2.425000
256		2.625000
257		2.887500
258		2.656250
259		2.862500
260		2.625000
261		2.162500
262		2.425000
263		1.812500
264		1.287500
265		1.431250
266		0.500000
267		0.006250
268		0.356250
269		-0.662500
270		-0.081250
271		-0.050000
272		-0.518750
273		-0.575000
274		-0.312500
275		-0.781250
276		-0.750000
277		-1.331250
278		-1.912500
279		-2.318750
280		-2.962500
281		-3.425000
282		-3.400000
283		-4.562500
284		-5.025000
285		-4.562500
286		-4.968750
287		-4.675000
288		-4.443750
289		-4.356250
290		-3.456250
291		-3.193750
292		-3.137500
293		-1.912500
294		-1.243750
295		-1.450000
296		0.268750
297		0.356250
298		1.200000
299		1.812500
300		2.043750
301		2.362500
302		2.918750
303		2.250000
304		2.425000
305		2.425000
306		1.812500
307		1.812500
308		1.518750
309		1.200000
310		1.318750
311		1.462500
312		1.168750
313		1.581250
314		1.812500
315		1.956250
316		2.743750
317		2.012500
318		2.537500
319		2.862500
320		2.481250
321		2.687500
322		2.975000
323		2.481250
324		2.600000
325		2.393750
326		2.481250
327		2.800000
328		2.831250
329		2.943750
330		3.062500
331		1.900000
332		1.868750
333		1.668750
334		0.937500
335		0.675000
336		0.587500
337		0.443750
338		0.531250
339		0.968750
340		0.387500
341		1.256250
342		1.606250
343		1.606250
344		2.337500
345		1.668750
346		2.656250
347		2.831250
348		2.187500
349		2.775000
350		2.537500
351		2.131250
352		2.625000
353		2.537500
354		1.781250
355		1.756250
356		1.431250
357		1.462500
358		1.518750
359		0.825000
360		0.618750
361		0.737500
362		0.325000
363		0.150000
364		0.300000
365		0.037500
366		0.587500
367		1.143750
368		0.825000
369		1.431250
370		1.868750
371		1.900000
372		2.887500
373		2.887500
374		3.412500
375		4.137500
376		3.762500
377		4.518750
378		5.943750
379		4.725000
380		5.537500
381		5.656250
382		5.068750
383		5.712500
384		5.537500
385		5.568750
386		5.825000
387		5.537500
388		5.887500
389		5.656250
390		5.331250
391		5.362500
392		5.393750
393		5.043750
394		5.218750
395		5.712500
396		5.625000
397		5.975000
398		5.975000
399		5.625000
400		6.150000
401		6.118750
402		5.768750
403		5.800000
404		4.981250
405		4.725000
406		4.981250
407		4.025000
408		3.906250
409		3.556250
410		3.062500
411		3.237500
412		2.975000
413		2.537500
414		3.356250
415		3.206250
416		3.325000
417		4.112500
418		4.343750
419		4.550000
420		5.800000
421		5.187500
422		5.800000
423		5.856250
424		5.243750
425		5.712500
426		6.062500
427		5.825000
428		6.150000
429		5.856250
430		5.768750
431		6.262500
432		5.712500
433		6.000000
434		6.525000
435		5.887500
436		6.087500
437		6.087500
438		5.800000
439		5.975000
440		5.681250
441		5.275000
442		5.943750
443		5.418750
444		5.568750
445		5.912500
446		5.593750
447		5.856250
448		5.975000
449		5.418750
450		5.856250
451		6.150000
452		5.393750
453		6.206250
454		6.087500
455		5.800000
456		5.737500
457		5.681250
458		5.568750
459		5.481250
460		4.725000
461		4.225000
462		4.225000
463		3.906250
464		3.356250
465		3.412500
466		2.975000
467		3.500000
468		3.325000
469		3.268750
470		4.137500
471		3.762500
472		3.962500
473		4.725000
474		4.431250
475		4.518750
476		4.431250
477		4.200000
478		4.837500
479		4.575000
480		4.343750
481		4.837500
482		4.781250
483		4.725000
484		5.012500
485		4.893750
486		4.981250
487		5.275000
488		4.868750
489		4.956250
490		5.537500
491		4.925000
492		5.418750
493		5.825000
494		5.481250
495		6.000000
496		5.975000
497		5.800000
498		6.262500
499		5.800000
500		5.943750
501		6.381250
502		6.031250
503		5.656250
504		6.000000
505		5.537500
506		5.943750
507		5.737500
508		6.062500
509		6.062500
510		5.943750
511		5.825000
512		6.381250
513		5.912500
514		5.943750
515		6.206250
516		5.681250
517		6.062500
518		6.237500
519		5.450000
520		6.412500
521		6.262500
522		6.237500
523		6.843750
524		6.875000
525		6.906250
526		7.543750
527		7.050000
528		7.312500
529		7.343750
530		6.643750
531		6.787500
532		6.787500
533		6.000000
534		5.912500
535		6.237500
536		5.825000
537		5.800000
538		5.800000
539		5.825000
540		6.237500
541		5.537500
542		5.593750
543		6.175000
544		5.943750
545		6.087500
546		5.800000
547		6.062500
548		6.668750
549		6.325000
550		6.381250
551		6.818750
552		6.906250
553		6.993750
554		7.600000
555		7.018750
556		7.631250
557		7.687500
558		7.193750
559		7.925000
560		7.981250
561		8.068750
562		8.618750
563		8.100000
564		8.793750
565		8.943750
566		8.650000
567		9.231250
568		9.175000
569		8.737500
570		9.493750
571		9.262500
572		9.143750
573		9.612500
574		9.262500
575		8.943750
576		9.381250
577		8.706250
578		8.825000
579		8.825000
580		8.156250
581		8.275000
582		8.100000
583		6.962500
584		7.775000
585		6.962500
586		6.700000
587		6.962500
588		6.668750
589		6.175000
590		6.381250
591		5.912500
592		6.150000
593		6.381250
594		5.537500
595		6.150000
596		6.031250
597		5.625000
598		6.087500
599		6.118750
600		6.087500
601		6.412500
602		6.031250
603		5.800000
604		5.825000
605		5.656250
606		6.000000
607		5.943750
608		5.593750
609		5.975000
610		6.668750
611		6.118750
612		6.787500
613		6.756250
614		7.193750
