Channel              :		CH1
Frequency            :		84.03Hz
Period               :		11.90ms
PK-PK                :		30.83mV
Average              :		-0.381mV
Vertical pos         :		1.000000mV
Probe attenuation    :		1X
Voltage per ADC value:		0.001563mV
Time interval        :		10.00000uS

index		CH1_Voltage(mV)
1		6.087500
2		6.150000
3		6.150000
4		6.150000
5		5.850000
6		5.700000
7		5.406250
8		5.112500
9		5.287500
10		4.843750
11		5.137500
12		4.637500
13		4.843750
14		4.518750
15		4.693750
16		4.931250
17		4.875000
18		4.843750
19		5.318750
20		5.556250
21		5.700000
22		5.556250
23		5.793750
24		6.618750
25		6.531250
26		6.650000
27		6.800000
28		7.125000
29		6.737500
30		7.187500
31		6.681250
32		6.975000
33		7.093750
34		7.331250
35		7.450000
36		7.568750
37		7.987500
38		8.400000
39		8.550000
40		8.787500
41		9.050000
42		9.350000
43		9.350000
44		9.968750
45		9.675000
46		9.968750
47		10.325000
48		10.443750
49		10.300000
50		10.150000
51		9.850000
52		9.643750
53		9.556250
54		9.112500
55		9.231250
56		9.262500
57		8.931250
58		9.081250
59		8.368750
60		8.368750
61		8.075000
62		7.925000
63		7.125000
64		6.737500
65		6.768750
66		6.387500
67		5.912500
68		5.556250
69		5.612500
70		5.200000
71		5.050000
72		4.993750
73		4.875000
74		4.875000
75		4.693750
76		4.662500
77		3.925000
78		4.725000
79		4.662500
80		5.137500
81		5.256250
82		5.556250
83		5.587500
84		5.762500
85		6.475000
86		6.768750
87		6.768750
88		6.975000
89		7.243750
90		7.362500
91		7.925000
92		7.775000
93		7.868750
94		8.368750
95		8.075000
96		7.925000
97		8.368750
98		8.162500
99		8.250000
100		7.956250
101		8.225000
102		8.431250
103		8.606250
104		8.575000
105		9.287500
106		9.525000
107		9.912500
108		9.468750
109		9.912500
110		9.643750
111		9.675000
112		9.050000
113		9.262500
114		9.437500
115		9.112500
116		9.350000
117		9.675000
118		9.881250
119		10.000000
120		10.237500
121		10.000000
122		10.181250
123		10.150000
124		9.850000
125		10.300000
126		10.268750
127		10.300000
128		10.531250
129		10.237500
130		10.768750
131		10.887500
132		10.681250
133		10.300000
134		10.268750
135		11.100000
136		10.031250
137		10.000000
138		9.350000
139		9.287500
140		9.381250
141		8.962500
142		8.906250
143		8.343750
144		8.225000
145		8.400000
146		8.106250
147		8.131250
148		8.368750
149		7.987500
150		7.868750
151		7.925000
152		7.806250
153		7.631250
154		7.868750
155		7.806250
156		7.125000
157		7.631250
158		7.481250
159		7.568750
160		7.243750
161		7.212500
162		7.243750
163		7.481250
164		7.512500
165		7.306250
166		7.212500
167		7.425000
168		7.750000
169		7.687500
170		8.075000
171		7.837500
172		7.868750
173		7.775000
174		7.718750
175		8.012500
176		8.012500
177		8.162500
178		7.956250
179		8.431250
180		8.250000
181		8.368750
182		8.368750
183		8.606250
184		8.812500
185		8.693750
186		9.287500
187		9.406250
188		9.287500
189		9.350000
190		9.793750
191		10.031250
192		10.356250
193		10.300000
194		10.475000
195		10.743750
196		10.831250
197		10.300000
198		10.768750
199		10.531250
200		10.531250
201		10.412500
202		10.625000
203		10.237500
204		10.356250
205		10.562500
206		10.531250
207		10.768750
208		10.356250
209		10.475000
210		10.181250
211		9.587500
212		9.762500
213		9.881250
214		9.493750
215		9.468750
216		9.437500
217		9.112500
218		8.756250
219		8.756250
220		8.812500
221		8.693750
222		8.606250
223		8.693750
224		7.868750
225		7.537500
226		7.362500
227		7.687500
228		7.656250
229		7.425000
230		7.893750
231		7.631250
232		8.193750
233		8.106250
234		7.656250
235		8.250000
236		7.687500
237		7.956250
238		7.125000
239		7.331250
240		7.393750
241		7.125000
242		7.362500
243		7.568750
244		7.868750
245		8.106250
246		7.631250
247		8.575000
248		8.550000
249		8.281250
250		8.550000
251		8.400000
252		8.162500
253		7.925000
254		7.512500
255		7.362500
256		7.481250
257		6.887500
258		6.918750
259		6.975000
260		6.831250
261		6.831250
262		7.125000
263		7.331250
264		7.568750
265		8.106250
266		7.687500
267		8.637500
268		8.312500
269		8.225000
270		8.575000
271		8.225000
272		8.487500
273		8.225000
274		8.193750
275		8.012500
276		7.868750
277		7.750000
278		7.718750
279		7.068750
280		7.393750
281		7.425000
282		7.450000
283		7.187500
284		7.068750
285		6.593750
286		6.831250
287		6.531250
288		6.618750
289		6.443750
290		6.737500
291		6.087500
292		5.968750
293		5.818750
294		5.968750
295		5.937500
296		5.793750
297		5.406250
298		5.525000
299		5.200000
300		5.112500
301		5.406250
302		4.993750
303		4.518750
304		4.518750
305		4.012500
306		3.893750
307		4.368750
308		3.718750
309		4.100000
310		3.631250
311		3.893750
312		3.862500
313		3.862500
314		3.925000
315		3.981250
316		4.193750
317		4.043750
318		3.512500
319		3.568750
320		3.631250
321		3.568750
322		3.450000
323		3.568750
324		3.512500
325		3.156250
326		3.156250
327		3.125000
328		2.918750
329		2.825000
330		2.825000
331		2.918750
332		3.037500
333		2.768750
334		3.512500
335		3.537500
336		4.100000
337		4.281250
338		4.368750
339		4.218750
340		4.843750
341		4.756250
342		4.756250
343		4.900000
344		4.993750
345		5.468750
346		5.018750
347		5.406250
348		5.256250
349		5.493750
350		5.675000
351		4.993750
352		5.287500
353		5.081250
354		4.456250
355		4.400000
356		4.218750
357		3.775000
358		3.006250
359		3.125000
360		2.918750
361		2.381250
362		2.562500
363		2.206250
364		2.356250
365		1.731250
366		2.087500
367		2.087500
368		2.356250
369		2.531250
370		2.237500
371		1.906250
372		1.906250
373		2.000000
374		1.818750
375		1.675000
376		1.581250
377		1.406250
378		0.962500
379		0.868750
380		1.225000
381		0.662500
382		0.693750
383		0.368750
384		0.425000
385		0.218750
386		0.281250
387		0.606250
388		0.756250
389		0.337500
390		0.606250
391		0.100000
392		0.012500
393		0.187500
394		-0.018750
395		-0.343750
396		-0.106250
397		-0.050000
398		-0.050000
399		-0.137500
400		-0.281250
401		-0.193750
402		-0.050000
403		-0.225000
404		-0.550000
405		-0.731250
406		-0.968750
407		-0.937500
408		-1.200000
409		-1.175000
410		-1.318750
411		-1.468750
412		-1.200000
413		-0.968750
414		-1.112500
415		-1.175000
416		-1.175000
417		-1.293750
418		-1.025000
419		-1.381250
420		-1.412500
421		-1.318750
422		-1.531250
423		-1.618750
424		-1.556250
425		-1.556250
426		-1.650000
427		-1.706250
428		-1.887500
429		-1.650000
430		-1.768750
431		-1.231250
432		-1.318750
433		-0.937500
434		-0.668750
435		-0.875000
436		-0.731250
437		-0.343750
438		-0.431250
439		-0.193750
440		-0.137500
