Channel              :		CH1
Frequency            :		  ?
Period               :		  ?
PK-PK                :		14.49mV
Average              :		-0.429mV
Vertical pos         :		1.000000mV
Probe attenuation    :		1X
Voltage per ADC value:		0.000781mV
Time interval        :		10.00000uS

index		CH1_Voltage(mV)
1		-0.250000
2		-1.253125
3		-0.471875
4		0.165625
5		-0.587500
6		0.562500
7		0.490625
8		-0.693750
9		0.681250
10		0.237500
11		-0.353125
12		0.681250
13		0.253125
14		0.134375
15		1.153125
16		0.606250
17		0.815625
18		1.759375
19		1.228125
20		1.775000
21		2.646875
22		1.656250
23		1.965625
24		2.762500
25		1.684375
26		2.334375
27		2.762500
28		1.628125
29		2.425000
30		2.556250
31		1.390625
32		2.246875
33		2.187500
34		1.065625
35		2.218750
36		1.287500
37		0.681250
38		1.775000
39		0.931250
40		0.859375
41		0.653125
42		-0.087500
43		0.828125
44		1.743750
45		0.431250
46		0.768750
47		1.243750
48		0.015625
49		0.281250
50		0.534375
51		-0.531250
52		-0.028125
53		0.193750
54		-0.856250
55		0.193750
56		0.165625
57		-0.750000
58		0.578125
59		0.443750
60		-0.071875
61		0.768750
62		0.328125
63		-0.131250
64		0.709375
65		-0.043750
66		0.090625
67		0.843750
68		-0.250000
69		0.046875
70		0.815625
71		-0.278125
72		0.356250
73		0.859375
74		-0.175000
75		0.490625
76		0.356250
77		-0.750000
78		0.209375
79		-0.028125
80		-1.062500
81		-0.321875
82		-0.987500
83		-1.534375
84		-0.662500
85		-1.343750
86		-1.134375
87		-0.293750
88		-1.343750
89		-1.209375
90		-0.234375
91		-1.343750
92		-0.943750
93		-0.678125
94		-1.534375
95		-1.165625
96		-1.121875
97		-2.271875
98		-1.578125
99		-1.637500
100		-2.421875
101		-1.328125
102		-1.534375
103		-1.946875
104		-0.737500
105		-0.796875
106		-1.046875
107		-0.190625
108		-0.575000
109		-0.603125
110		0.106250
111		-0.900000
112		-0.543750
113		-0.056250
114		-1.062500
115		-0.543750
116		0.046875
117		-1.075000
118		-0.543750
119		-0.368750
120		-1.431250
121		-0.368750
122		-0.500000
123		-1.193750
124		-0.175000
125		-0.750000
126		-1.193750
127		-0.100000
128		-0.868750
129		-0.912500
130		-0.146875
131		-0.900000
132		-0.765625
133		0.296875
134		-0.987500
135		-0.484375
136		0.221875
137		-1.046875
138		-0.603125
139		0.046875
140		-0.737500
141		0.090625
142		0.075000
143		-0.575000
144		0.843750
145		0.593750
146		0.209375
147		1.553125
148		1.521875
149		1.109375
150		1.893750
151		1.465625
152		1.965625
153		2.971875
154		1.596875
155		2.056250
156		2.821875
157		1.418750
158		2.262500
159		2.659375
160		1.743750
161		2.750000
162		2.425000
163		1.390625
164		2.512500
165		1.981250
166		1.271875
167		2.437500
168		1.731250
169		1.612500
170		2.409375
171		1.803125
172		1.715625
173		2.706250
174		1.434375
175		1.803125
176		2.453125
177		0.978125
178		1.390625
179		1.731250
180		0.606250
181		1.303125
182		1.271875
183		0.059375
184		1.315625
185		1.081250
186		0.534375
187		1.937500
188		1.359375
189		1.493750
190		2.778125
191		2.040625
192		2.425000
193		3.325000
194		2.350000
195		3.146875
196		3.400000
197		2.009375
198		2.778125
199		2.971875
200		2.025000
201		2.925000
202		2.912500
203		2.056250
204		3.193750
205		2.690625
206		2.571875
207		3.575000
208		3.043750
209		3.118750
210		3.768750
211		2.528125
212		3.134375
213		3.650000
214		2.381250
215		2.615625
216		2.956250
217		1.965625
218		2.425000
219		2.334375
220		1.212500
221		2.334375
222		1.878125
223		1.081250
224		2.159375
225		1.465625
226		1.140625
227		2.112500
228		1.537500
229		1.700000
230		2.425000
231		1.243750
232		1.521875
233		2.381250
234		0.946875
235		1.568750
236		2.068750
237		1.093750
238		1.684375
239		1.656250
240		1.109375
241		1.981250
242		1.731250
243		1.081250
244		2.275000
245		1.759375
246		1.656250
247		2.468750
248		1.493750
249		1.684375
250		2.571875
251		1.168750
252		1.465625
253		1.937500
254		0.800000
255		1.509375
256		1.596875
257		0.653125
258		1.406250
259		1.153125
260		0.475000
261		1.818750
262		1.228125
263		0.918750
264		1.878125
265		1.243750
266		1.303125
267		2.262500
268		1.418750
269		1.834375
270		2.734375
271		1.478125
272		2.484375
273		2.778125
274		1.818750
275		3.015625
276		3.178125
277		2.262500
278		3.443750
279		3.043750
280		2.778125
281		3.828125
282		3.146875
283		3.428125
284		4.050000
285		3.075000
286		3.384375
287		4.034375
288		2.912500
289		3.546875
290		3.828125
291		2.718750
292		3.812500
293		3.975000
294		2.896875
295		4.181250
296		3.753125
297		3.075000
298		3.828125
299		2.971875
300		2.837500
301		3.546875
302		2.437500
303		2.750000
304		3.606250
305		2.334375
306		3.015625
307		3.162500
308		2.187500
309		2.675000
310		2.868750
311		1.818750
312		3.400000
313		3.075000
314		2.528125
315		3.681250
316		2.762500
317		2.778125
318		3.693750
319		2.425000
320		2.306250
321		3.368750
322		1.906250
323		2.262500
324		2.925000
325		1.684375
326		2.587500
327		2.600000
328		1.700000
329		3.118750
330		2.706250
331		2.334375
332		3.634375
333		3.015625
334		2.940625
335		3.856250
336		2.881250
337		3.075000
338		3.840625
339		2.306250
340		2.912500
341		3.087500
342		1.537500
343		2.425000
344		1.906250
345		0.931250
346		2.187500
347		1.553125
348		0.859375
349		2.171875
350		1.450000
351		1.271875
352		2.040625
353		0.784375
354		1.168750
355		1.906250
356		0.578125
357		1.093750
358		1.406250
359		-0.234375
360		0.800000
361		0.518750
362		-0.471875
363		0.518750
364		-0.262500
365		-0.943750
366		0.059375
367		-0.781250
368		-0.840625
369		0.090625
370		-0.721875
371		-0.484375
372		0.209375
373		-0.825000
374		-0.012500
375		0.443750
376		-0.693750
377		0.756250
378		0.756250
379		-0.043750
380		1.390625
381		1.243750
382		1.093750
383		2.203125
384		1.375000
385		1.640625
386		2.659375
387		1.256250
388		1.759375
389		2.496875
390		0.665625
391		1.731250
392		1.640625
393		0.696875
394		1.684375
395		1.109375
396		0.237500
397		1.346875
398		0.578125
399		0.400000
400		1.006250
401		-0.146875
402		0.178125
403		0.887500
404		-0.543750
405		0.106250
406		0.459375
407		-0.456250
408		0.221875
409		0.490625
410		-0.693750
411		0.653125
412		0.371875
413		0.015625
414		1.093750
415		0.518750
416		0.784375
417		1.893750
418		0.756250
419		0.946875
420		1.950000
421		0.887500
422		2.009375
423		2.112500
424		1.196875
425		2.275000
426		2.231250
427		2.187500
428		3.412500
429		2.793750
430		3.162500
431		3.931250
432		2.750000
433		3.043750
434		4.003125
435		2.543750
436		3.265625
437		3.265625
438		1.834375
439		2.484375
440		1.893750
441		0.606250
442		1.521875
443		0.756250
444		0.059375
445		0.978125
446		-0.087500
447		-0.028125
448		0.784375
449		-0.737500
450		0.384375
451		1.125000
452		-0.575000
453		0.431250
454		0.384375
455		-0.678125
456		1.050000
457		0.800000
458		0.503125
459		1.671875
460		1.093750
461		1.184375
462		2.528125
463		1.493750
464		2.143750
465		3.178125
466		1.862500
467		2.437500
468		2.600000
469		1.315625
470		2.631250
471		2.275000
472		1.375000
473		2.675000
474		1.715625
475		1.743750
476		2.350000
477		1.228125
478		1.493750
479		2.306250
480		0.443750
481		1.050000
482		1.390625
483		0.193750
484		1.140625
485		0.931250
486		-0.175000
487		1.568750
488		0.562500
489		0.296875
490		1.775000
491		0.534375
492		0.871875
493		2.068750
494		0.384375
495		1.434375
496		1.846875
497		0.340625
498		1.893750
499		1.731250
500		0.518750
501		2.365625
502		1.568750
503		1.256250
504		2.615625
505		1.375000
506		1.671875
507		2.675000
508		1.125000
509		1.893750
510		2.425000
511		1.109375
512		2.100000
513		1.640625
514		0.503125
515		1.893750
516		1.243750
517		0.459375
518		1.893750
519		0.725000
520		0.593750
521		1.743750
522		-0.056250
523		0.431250
524		0.709375
525		-0.825000
526		0.431250
527		0.340625
528		-0.737500
529		0.843750
530		0.725000
531		0.178125
532		1.715625
533		0.637500
534		0.946875
535		2.321875
536		0.800000
537		1.568750
538		2.112500
539		0.653125
540		1.671875
541		1.553125
542		0.312500
543		1.803125
544		1.418750
545		0.400000
546		1.996875
547		1.006250
548		0.990625
549		2.350000
550		1.125000
551		1.521875
552		2.381250
553		0.784375
554		1.390625
555		1.759375
556		0.281250
557		1.303125
558		0.871875
559		-0.190625
560		1.153125
561		0.328125
562		-0.531250
563		0.768750
564		0.209375
565		0.268750
566		1.493750
567		0.578125
568		0.725000
569		1.950000
570		0.415625
571		1.315625
572		1.612500
573		0.090625
574		0.887500
575		0.800000
576		-0.781250
577		0.459375
578		-0.012500
579		-1.018750
580		0.134375
581		-0.721875
582		-1.090625
583		0.268750
584		-0.943750
585		-0.678125
586		0.562500
587		-0.646875
588		-0.618750
589		0.371875
590		-1.193750
591		-0.796875
592		0.015625
593		-1.371875
594		-0.781250
595		-0.175000
596		-1.490625
597		-0.206250
598		-0.159375
599		-1.296875
600		0.328125
601		0.134375
602		-0.781250
603		0.843750
604		0.296875
605		-0.131250
606		1.168750
607		0.059375
608		0.015625
609		1.034375
610		-0.218750
611		0.653125
612		1.465625
613		-0.206250
614		0.621875
615		1.315625
616		0.209375
617		1.050000
618		1.450000
619		-0.043750
620		1.331250
621		1.390625
622		-0.131250
623		0.946875
624		0.400000
625		-0.809375
626		0.593750
627		-0.071875
628		-0.868750
629		-0.071875
630		-0.500000
631		-0.678125
