Channel              :		CH1
Frequency            :		  ?
Period               :		  ?
PK-PK                :		24.85mV
Average              :		-0.479mV
Vertical pos         :		1.000000mV
Probe attenuation    :		1X
Voltage per ADC value:		0.000781mV
Time interval        :		20.00000uS

index		CH1_Voltage(mV)
1		-6.318750
2		-6.481250
3		-7.340625
4		-6.659375
5		-6.306250
6		-6.421875
7		-5.343750
8		-4.637500
9		-4.665625
10		-3.956250
11		-2.568750
12		-2.640625
13		-2.553125
14		-1.459375
15		-1.475000
16		-2.050000
17		-1.018750
18		-0.425000
19		-1.090625
20		-1.181250
21		-0.840625
22		-1.415625
23		-2.096875
24		-1.237500
25		-1.609375
26		-1.578125
27		-0.353125
28		0.637500
29		0.740625
30		1.196875
31		2.365625
32		2.128125
33		2.334375
34		3.412500
35		3.281250
36		3.059375
37		3.725000
38		3.309375
39		2.425000
40		2.868750
41		3.590625
42		3.281250
43		3.325000
44		3.725000
45		2.868750
46		2.706250
47		3.146875
48		3.134375
49		2.484375
50		2.821875
51		3.665625
52		3.221875
53		4.109375
54		4.921875
55		4.862500
56		4.906250
57		5.584375
58		5.156250
59		4.728125
60		4.846875
61		4.906250
62		4.121875
63		3.900000
64		4.490625
65		4.256250
66		3.856250
67		4.668750
68		4.050000
69		3.665625
70		4.093750
71		4.521875
72		3.737500
73		4.165625
74		5.156250
75		4.640625
76		4.581250
77		4.875000
78		3.784375
79		2.837500
80		2.496875
81		2.646875
82		1.981250
83		2.556250
84		3.059375
85		3.000000
86		2.600000
87		3.665625
88		3.118750
89		1.965625
90		2.040625
91		1.818750
92		0.562500
93		0.946875
94		1.243750
95		0.653125
96		0.665625
97		1.331250
98		0.768750
99		0.312500
100		0.400000
101		0.978125
102		0.193750
103		0.562500
104		1.612500
105		1.671875
106		2.100000
107		3.400000
108		3.562500
109		3.221875
110		3.412500
111		3.796875
112		3.134375
113		3.265625
114		3.856250
115		3.309375
116		3.178125
117		3.856250
118		3.621875
119		2.940625
120		3.518750
121		4.196875
122		4.300000
123		4.668750
124		5.850000
125		5.703125
126		5.659375
127		6.590625
128		7.003125
129		6.721875
130		8.200000
131		8.953125
132		8.775000
133		8.362500
134		9.115625
135		8.081250
136		6.959375
137		7.653125
138		7.681250
139		7.300000
140		8.331250
141		9.512500
142		9.293750
143		9.321875
144		10.356250
145		9.781250
146		8.746875
147		9.500000
148		9.662500
149		8.953125
150		9.365625
151		9.559375
152		8.834375
153		8.184375
154		8.612500
155		8.287500
156		7.284375
157		7.403125
158		8.390625
159		7.890625
160		7.815625
161		8.584375
162		8.775000
163		8.481250
164		9.468750
165		9.809375
166		9.396875
167		9.056250
168		9.293750
169		9.056250
170		8.362500
171		8.937500
172		9.071875
173		8.553125
174		9.381250
175		9.956250
176		9.543750
177		9.056250
178		9.837500
179		9.190625
180		8.168750
181		8.021875
182		8.331250
183		7.653125
184		7.593750
185		8.540625
186		7.831250
187		7.253125
188		8.037500
189		8.318750
190		7.800000
191		7.593750
192		8.671875
193		7.843750
194		7.696875
195		8.053125
196		7.800000
197		7.431250
198		7.962500
199		8.362500
200		7.668750
201		7.090625
202		6.975000
203		6.662500
204		5.659375
205		6.218750
206		7.181250
207		6.706250
208		6.428125
209		7.431250
210		6.781250
211		6.368750
212		6.765625
213		6.884375
214		6.396875
215		6.765625
216		8.287500
217		8.168750
218		7.800000
219		8.331250
220		8.168750
221		6.428125
222		5.968750
223		6.559375
224		6.428125
225		6.840625
226		8.656250
227		10.046875
228		9.868750
229		10.650000
230		11.375000
231		9.721875
232		7.653125
233		7.403125
234		6.500000
235		5.362500
236		6.737500
237		8.168750
238		8.156250
239		7.962500
240		7.875000
241		6.440625
242		4.153125
243		4.565625
244		5.953125
245		6.618750
246		8.584375
247		11.462500
248		12.203125
249		11.612500
250		11.553125
251		10.503125
252		7.696875
253		5.881250
254		5.512500
255		4.403125
256		3.075000
257		4.109375
258		4.581250
259		4.153125
260		4.153125
261		4.256250
262		3.309375
263		1.434375
264		1.612500
265		1.906250
266		1.553125
267		1.700000
268		3.737500
269		3.753125
270		3.753125
271		4.978125
272		4.712500
273		3.221875
274		2.040625
275		2.218750
276		2.040625
277		1.303125
278		2.218750
279		2.528125
280		1.450000
281		1.287500
282		2.275000
283		1.878125
284		1.093750
285		1.671875
286		2.306250
287		1.465625
288		0.990625
289		1.671875
290		0.946875
291		-0.293750
292		-0.543750
293		-0.543750
294		-2.096875
295		-2.346875
296		-1.946875
297		-2.996875
298		-3.425000
299		-2.525000
300		-1.637500
301		-2.465625
302		-1.621875
303		-0.868750
304		-1.209375
305		-1.578125
306		-1.031250
307		-2.271875
308		-3.500000
309		-2.537500
310		-1.831250
311		-2.596875
312		-2.687500
313		-2.640625
314		-3.500000
315		-3.571875
316		-2.200000
317		-2.687500
318		-2.834375
319		-1.918750
320		-1.193750
321		-1.696875
322		-1.268750
323		-0.543750
324		-1.343750
325		-1.578125
326		-0.765625
327		-1.312500
328		-1.593750
329		-0.575000
330		-1.106250
331		-2.715625
332		-2.346875
333		-2.981250
334		-3.912500
335		-4.340625
336		-3.706250
337		-4.681250
338		-4.753125
339		-3.425000
340		-3.337500
341		-3.071875
342		-1.637500
343		-2.287500
344		-2.700000
345		-1.962500
346		-1.800000
347		-3.290625
348		-3.381250
349		-2.640625
350		-3.381250
351		-2.640625
352		-1.268750
353		-2.715625
354		-3.350000
355		-2.537500
356		-2.893750
357		-3.646875
358		-3.159375
359		-2.390625
360		-3.306250
361		-2.184375
362		-1.831250
363		-3.100000
364		-3.453125
365		-3.468750
366		-4.784375
367		-5.375000
368		-4.665625
369		-5.018750
370		-5.462500
371		-3.809375
372		-4.237500
373		-5.078125
374		-4.606250
375		-4.518750
376		-5.803125
377		-5.418750
378		-5.462500
379		-6.631250
380		-6.600000
381		-5.390625
382		-5.993750
383		-6.068750
384		-5.493750
385		-6.040625
386		-6.290625
387		-5.109375
388		-5.818750
389		-5.787500
390		-5.109375
391		-4.800000
392		-5.462500
393		-4.828125
394		-5.093750
395		-6.334375
396		-5.846875
397		-5.181250
398		-5.640625
399		-5.315625
400		-4.487500
401		-4.962500
402		-5.228125
403		-3.868750
404		-4.740625
405		-5.434375
406		-4.487500
407		-4.975000
408		-6.187500
409		-5.506250
410		-5.287500
411		-6.365625
412		-5.818750
413		-5.700000
414		-7.028125
415		-6.925000
416		-6.143750
417		-6.600000
418		-6.746875
419		-5.596875
420		-6.512500
421		-7.071875
422		-5.878125
423		-6.275000
424		-7.162500
425		-6.631250
426		-6.556250
427		-7.709375
428		-7.606250
429		-7.384375
430		-8.993750
431		-8.934375
432		-7.796875
433		-8.062500
434		-8.312500
435		-7.325000
436		-8.034375
437		-8.462500
438		-7.131250
439		-7.103125
440		-7.943750
441		-7.515625
442		-7.206250
443		-8.328125
444		-7.796875
445		-7.825000
446		-8.581250
447		-8.906250
448		-8.225000
449		-9.053125
450		-8.875000
451		-8.371875
452		-8.962500
453		-9.481250
454		-8.550000
455		-8.962500
456		-9.775000
457		-9.287500
458		-8.815625
459		-9.437500
460		-8.978125
461		-8.240625
462		-8.609375
463		-9.259375
464		-8.743750
465		-9.806250
466		-10.203125
467		-9.746875
468		-10.425000
469		-11.459375
470		-11.015625
471		-10.603125
472		-11.106250
473		-10.412500
474		-9.509375
475		-9.953125
476		-9.746875
477		-8.978125
478		-9.481250
479		-9.762500
480		-8.581250
481		-8.625000
482		-9.303125
483		-8.431250
484		-8.300000
485		-9.275000
486		-9.096875
487		-8.609375
488		-9.584375
489		-9.393750
490		-7.884375
491		-7.975000
492		-7.768750
493		-6.334375
494		-6.318750
495		-6.746875
496		-5.612500
497		-4.693750
498		-4.990625
499		-4.503125
500		-3.512500
501		-4.015625
502		-4.043750
503		-3.218750
504		-3.734375
505		-4.487500
506		-4.221875
507		-4.340625
508		-6.128125
509		-5.196875
510		-4.562500
511		-4.681250
512		-3.721875
513		-2.168750
514		-2.006250
515		-1.990625
516		-0.543750
517		-0.531250
518		-1.225000
519		-0.471875
520		-0.218750
521		-1.237500
522		-0.721875
523		-0.206250
524		-0.693750
525		-0.840625
526		0.312500
527		-0.603125
528		-1.534375
529		-1.106250
530		-1.284375
531		-1.800000
532		-1.165625
533		-0.693750
534		-1.343750
535		-1.328125
536		-0.309375
537		-0.559375
538		-0.028125
539		1.050000
540		1.050000
541		0.459375
542		1.153125
543		0.871875
544		-0.250000
545		-0.353125
546		-0.146875
547		-0.456250
548		-0.928125
549		0.046875
550		-0.750000
551		-1.415625
552		-1.062500
553		-1.134375
554		-1.800000
555		-1.193750
556		-0.912500
557		-1.387500
558		-1.490625
559		-0.471875
560		-0.912500
561		-1.268750
562		-0.706250
563		-1.312500
564		-2.303125
565		-2.200000
566		-2.346875
567		-3.246875
568		-3.528125
569		-2.421875
570		-2.965625
571		-2.953125
572		-1.990625
573		-2.303125
574		-3.409375
575		-3.012500
576		-3.528125
577		-4.650000
578		-4.487500
579		-3.868750
580		-4.503125
581		-4.590625
582		-3.734375
583		-3.940625
584		-4.812500
585		-4.000000
586		-4.178125
587		-4.487500
588		-4.237500
589		-2.834375
590		-2.493750
591		-1.903125
592		-0.115625
593		0.400000
594		0.328125
595		0.725000
596		0.665625
597		-0.471875
598		-0.484375
599		0.384375
600		0.340625
601		0.281250
602		2.203125
603		2.600000
604		1.775000
