Channel              :		CH1
Frequency            :		  ?
Period               :		  ?
PK-PK                :		33.54mV
Average              :		-0.119mV
Vertical pos         :		1.000000mV
Probe attenuation    :		1X
Voltage per ADC value:		0.000781mV
Time interval        :		20.00000uS

index		CH1_Voltage(mV)
1		-6.293750
2		-5.834375
3		-6.309375
4		-6.412500
5		-6.381250
6		-6.337500
7		-6.646875
8		-6.706250
9		-6.900000
10		-7.193750
11		-7.193750
12		-6.693750
13		-7.121875
14		-6.928125
15		-7.534375
16		-7.446875
17		-8.259375
18		-8.362500
19		-8.921875
20		-9.750000
21		-10.075000
22		-10.134375
23		-9.453125
24		-9.306250
25		-8.037500
26		-7.165625
27		-5.865625
28		-5.171875
29		-4.137500
30		-4.328125
31		-4.446875
32		-5.053125
33		-5.746875
34		-5.893750
35		-6.531250
36		-7.371875
37		-7.725000
38		-9.159375
39		-9.559375
40		-9.884375
41		-9.750000
42		-8.775000
43		-8.434375
44		-7.784375
45		-6.943750
46		-6.868750
47		-6.840625
48		-6.321875
49		-6.337500
50		-6.012500
51		-6.278125
52		-6.190625
53		-6.531250
54		-7.181250
55		-8.184375
56		-8.937500
57		-10.371875
58		-11.700000
59		-12.865625
60		-13.353125
61		-13.634375
62		-13.412500
63		-12.600000
64		-12.040625
65		-10.946875
66		-10.325000
67		-9.262500
68		-8.271875
69		-7.268750
70		-6.543750
71		-6.368750
72		-6.515625
73		-6.440625
74		-6.971875
75		-7.225000
76		-7.550000
77		-8.096875
78		-8.109375
79		-8.156250
80		-8.331250
81		-8.156250
82		-8.375000
83		-8.109375
84		-7.831250
85		-7.621875
86		-7.150000
87		-6.531250
88		-6.278125
89		-6.634375
90		-6.915625
91		-7.134375
92		-7.356250
93		-7.621875
94		-8.081250
95		-8.200000
96		-8.271875
97		-8.643750
98		-9.234375
99		-9.675000
100		-10.046875
101		-10.118750
102		-9.706250
103		-8.937500
104		-8.568750
105		-7.831250
106		-7.343750
107		-6.603125
108		-5.778125
109		-4.950000
110		-4.062500
111		-2.468750
112		-0.296875
113		3.350000
114		6.171875
115		8.153125
116		8.653125
117		7.353125
118		5.581250
119		3.468750
120		2.096875
121		1.046875
122		0.000000
123		-0.975000
124		-3.562500
125		-6.721875
126		-10.150000
127		-12.703125
128		-14.121875
129		-14.284375
130		-13.503125
131		-12.540625
132		-11.343750
133		-10.415625
134		-9.012500
135		-7.240625
136		-5.703125
137		-3.412500
138		-1.493750
139		0.884375
140		2.568750
141		4.221875
142		4.740625
143		5.034375
144		4.843750
145		4.590625
146		4.475000
147		3.853125
148		3.940625
149		3.809375
150		3.618750
151		3.234375
152		2.968750
153		3.734375
154		4.150000
155		4.812500
156		4.725000
157		4.590625
158		4.031250
159		3.278125
160		2.806250
161		2.140625
162		1.165625
163		0.337500
164		-0.253125
165		-0.756250
166		-1.109375
167		-0.946875
168		-0.828125
169		-0.340625
170		0.131250
171		1.062500
172		2.271875
173		3.175000
174		4.740625
175		5.537500
176		6.393750
177		7.028125
178		7.075000
179		6.540625
180		6.425000
181		6.068750
182		5.878125
183		5.581250
184		5.256250
185		4.075000
186		3.246875
187		2.375000
188		1.934375
189		1.771875
190		1.918750
191		2.168750
192		2.243750
193		2.537500
194		3.025000
195		3.940625
196		4.253125
197		4.665625
198		5.537500
199		5.521875
200		5.403125
201		5.346875
202		5.390625
203		5.418750
204		5.671875
205		5.493750
206		5.403125
207		4.606250
208		4.681250
209		4.000000
210		3.734375
211		3.896875
212		3.706250
213		3.484375
214		3.971875
215		3.809375
216		3.956250
217		3.781250
218		4.134375
219		4.150000
220		4.150000
221		4.400000
222		4.415625
223		4.475000
224		4.843750
225		4.931250
226		4.990625
227		5.228125
228		5.109375
229		4.590625
230		5.034375
231		4.534375
232		4.503125
233		3.928125
234		4.075000
235		3.618750
236		2.953125
237		2.421875
238		1.784375
239		0.884375
240		0.959375
241		1.090625
242		1.078125
243		1.490625
244		1.843750
245		1.696875
246		1.565625
247		1.681250
248		2.375000
249		3.293750
250		5.168750
251		6.496875
252		8.462500
253		10.056250
254		11.887500
255		13.159375
256		14.221875
257		14.400000
258		14.368750
259		13.175000
260		12.037500
261		11.003125
262		9.453125
263		8.062500
264		7.059375
265		5.965625
266		5.034375
267		4.384375
268		3.143750
269		1.550000
270		0.500000
271		-0.431250
272		-0.593750
273		-0.015625
274		1.193750
275		2.790625
276		4.443750
277		6.246875
278		7.812500
279		8.831250
280		9.568750
281		9.984375
282		10.206250
283		10.100000
284		9.850000
285		9.437500
286		9.275000
287		9.081250
288		8.534375
289		8.343750
290		7.618750
291		7.428125
292		6.912500
293		6.512500
294		6.425000
295		6.556250
296		6.275000
297		6.053125
298		6.187500
299		6.068750
300		5.937500
301		6.215625
302		6.762500
303		7.693750
304		8.462500
305		8.506250
306		8.062500
307		7.856250
308		8.521875
309		9.128125
310		9.346875
311		9.556250
312		9.081250
313		9.421875
314		9.231250
315		9.718750
316		9.393750
317		8.906250
318		8.506250
319		7.931250
320		6.956250
321		5.906250
322		5.509375
323		5.212500
324		4.725000
325		4.459375
326		3.793750
327		3.100000
328		2.553125
329		2.200000
330		1.668750
331		1.565625
332		1.890625
333		1.740625
334		2.481250
335		3.084375
336		3.528125
337		4.209375
338		5.240625
339		6.025000
340		6.290625
341		6.762500
342		7.340625
343		7.650000
344		8.196875
345		9.053125
346		9.659375
347		9.671875
348		9.525000
349		9.453125
350		8.609375
351		7.884375
352		7.487500
353		6.734375
354		5.728125
355		5.184375
356		4.150000
357		2.656250
358		1.962500
359		1.078125
360		0.915625
361		0.471875
362		0.678125
363		0.484375
364		0.559375
365		1.062500
366		1.446875
367		2.331250
368		3.115625
369		4.103125
370		4.681250
371		4.859375
372		5.509375
373		5.728125
374		6.156250
375		6.925000
376		7.428125
377		7.206250
378		6.940625
379		6.275000
380		5.818750
381		5.434375
382		5.006250
383		4.475000
384		3.837500
385		3.587500
386		2.850000
387		1.962500
388		1.621875
389		1.134375
390		0.678125
391		-0.059375
392		-0.221875
393		-0.812500
394		-0.859375
395		-0.740625
396		-0.903125
397		-0.621875
398		-0.134375
399		0.234375
400		0.662500
401		0.159375
402		0.515625
403		0.440625
404		0.515625
405		0.928125
406		1.490625
407		1.181250
408		1.046875
409		0.706250
410		0.012500
411		-0.178125
412		-0.562500
413		-0.725000
414		-1.184375
415		-1.581250
416		-2.100000
417		-2.615625
418		-2.809375
419		-2.571875
420		-2.690625
421		-2.334375
422		-2.143750
423		-2.128125
424		-2.112500
425		-1.937500
426		-1.184375
427		-0.962500
428		-0.475000
429		-0.475000
430		-0.400000
431		-0.593750
432		-0.800000
433		-0.784375
434		-0.843750
435		-0.871875
436		-1.006250
437		-1.759375
438		-2.306250
439		-2.762500
440		-3.206250
441		-3.590625
442		-3.665625
443		-3.796875
444		-4.375000
445		-4.787500
446		-5.081250
447		-5.659375
448		-5.790625
449		-5.568750
450		-5.465625
451		-5.378125
452		-5.821875
453		-6.131250
454		-6.234375
455		-5.953125
456		-5.009375
457		-4.684375
458		-4.284375
459		-4.387500
460		-4.165625
461		-3.975000
462		-3.562500
463		-3.531250
464		-3.606250
465		-3.309375
466		-2.718750
467		-2.896875
468		-3.368750
469		-4.062500
470		-5.275000
471		-6.265625
472		-6.115625
473		-5.806250
474		-5.465625
475		-5.540625
476		-5.393750
477		-5.850000
478		-5.893750
479		-6.159375
480		-5.909375
481		-6.218750
482		-6.190625
483		-6.353125
484		-6.381250
485		-6.309375
486		-6.575000
487		-6.456250
488		-6.781250
489		-7.031250
490		-7.328125
491		-8.096875
492		-8.731250
493		-9.484375
494		-9.825000
495		-9.912500
496		-8.968750
497		-8.656250
498		-7.490625
499		-6.456250
500		-5.200000
501		-4.256250
502		-3.781250
503		-3.606250
504		-3.871875
505		-4.240625
506		-4.387500
507		-5.053125
508		-5.350000
509		-6.056250
510		-6.781250
511		-8.259375
512		-8.850000
513		-9.143750
514		-8.981250
515		-8.375000
516		-8.021875
517		-6.590625
518		-6.484375
519		-6.278125
520		-5.940625
521		-5.481250
522		-5.081250
523		-4.668750
524		-4.712500
525		-5.187500
526		-5.156250
527		-5.465625
528		-6.590625
529		-7.740625
530		-9.203125
531		-10.503125
532		-11.818750
533		-12.437500
534		-12.925000
535		-12.540625
536		-11.862500
537		-11.078125
538		-10.118750
539		-8.746875
540		-7.371875
541		-6.175000
542		-5.362500
543		-4.446875
544		-4.121875
545		-4.003125
546		-4.446875
547		-4.550000
548		-4.934375
549		-5.525000
550		-5.834375
551		-6.278125
552		-6.543750
553		-6.825000
554		-7.078125
555		-7.225000
556		-7.121875
557		-6.971875
558		-6.234375
559		-5.525000
560		-4.831250
561		-4.121875
562		-4.165625
563		-4.093750
564		-4.196875
565		-4.668750
566		-5.275000
567		-5.806250
568		-6.115625
569		-6.396875
570		-6.915625
571		-7.562500
572		-8.259375
573		-8.715625
574		-8.656250
575		-8.553125
576		-7.859375
577		-6.868750
578		-5.996875
579		-5.200000
580		-4.478125
581		-3.471875
582		-3.265625
583		-2.646875
584		-1.950000
585		-0.768750
586		0.309375
587		1.890625
588		3.440625
589		4.150000
590		4.475000
591		4.265625
592		3.837500
593		3.293750
594		2.481250
595		1.550000
596		0.456250
597		-0.475000
598		-2.718750
599		-4.431250
600		-6.590625
601		-8.331250
602		-9.512500
603		-10.371875
