Channel              :		CH1
Frequency            :		  ?
Period               :		  ?
PK-PK                :		30.85mV
Average              :		-0.011mV
Vertical pos         :		1.000000mV
Probe attenuation    :		1X
Voltage per ADC value:		0.001563mV
Time interval        :		20.00000uS

index		CH1_Voltage(mV)
1		5.850000
2		6.031250
3		6.475000
4		6.325000
5		6.356250
6		6.506250
7		6.950000
8		6.950000
9		7.125000
10		6.681250
11		6.387500
12		6.325000
13		5.793750
14		5.937500
15		5.256250
16		5.468750
17		5.231250
18		5.200000
19		5.050000
20		5.137500
21		5.112500
22		4.637500
23		4.662500
24		4.456250
25		4.250000
26		4.400000
27		4.962500
28		4.637500
29		4.812500
30		5.112500
31		5.112500
32		5.587500
33		4.900000
34		5.350000
35		4.900000
36		4.487500
37		4.400000
38		3.718750
39		4.043750
40		4.400000
41		4.218750
42		4.162500
43		4.250000
44		3.981250
45		4.368750
46		3.862500
47		3.656250
48		3.687500
49		3.362500
50		3.331250
51		3.631250
52		3.656250
53		2.856250
54		3.006250
55		2.712500
56		2.887500
57		2.887500
58		2.737500
59		3.062500
60		3.125000
61		3.331250
62		3.718750
63		3.743750
64		3.956250
65		4.131250
66		3.862500
67		3.806250
68		3.775000
69		3.331250
70		3.125000
71		3.212500
72		2.531250
73		1.762500
74		1.493750
75		0.900000
76		1.225000
77		1.343750
78		1.437500
79		1.343750
80		0.987500
81		0.756250
82		0.162500
83		0.218750
84		0.693750
85		1.200000
86		1.881250
87		3.062500
88		3.512500
89		3.718750
90		3.775000
91		3.481250
92		3.331250
93		3.125000
94		3.062500
95		3.212500
96		3.362500
97		2.943750
98		2.531250
99		2.443750
100		2.237500
101		1.643750
102		0.900000
103		0.868750
104		0.843750
105		0.843750
106		0.100000
107		0.400000
108		0.012500
109		-0.225000
110		0.368750
111		0.637500
112		0.962500
113		1.700000
114		2.293750
115		2.500000
116		2.118750
117		1.968750
118		1.968750
119		2.000000
120		1.881250
121		2.737500
122		3.037500
123		2.737500
124		2.475000
125		1.881250
126		0.931250
127		0.693750
128		0.606250
129		0.987500
130		0.812500
131		0.662500
132		0.606250
133		0.693750
134		0.543750
135		1.200000
136		1.200000
137		1.375000
138		1.675000
139		1.200000
140		0.931250
141		1.437500
142		1.081250
143		0.725000
144		0.425000
145		0.637500
146		1.343750
147		0.900000
148		0.543750
149		0.218750
150		0.518750
151		-0.106250
152		0.518750
153		0.162500
154		0.162500
155		0.693750
156		0.400000
157		-0.075000
158		0.162500
159		0.400000
160		0.962500
161		0.756250
162		1.256250
163		0.987500
164		0.781250
165		0.606250
166		0.456250
167		0.281250
168		0.518750
169		0.306250
170		0.043750
171		0.068750
172		0.456250
173		0.400000
174		0.518750
175		-0.225000
176		0.043750
177		-0.875000
178		-0.993750
179		-0.875000
180		-1.318750
181		-0.968750
182		-0.050000
183		-0.050000
184		-0.668750
185		-0.312500
186		-1.081250
187		-1.318750
188		-1.025000
189		-1.381250
190		-1.081250
191		-1.175000
192		-1.412500
193		-1.587500
194		-1.437500
195		-1.262500
196		-1.825000
197		-1.737500
198		-1.943750
199		-2.656250
200		-2.450000
201		-2.775000
202		-3.337500
203		-3.068750
204		-3.425000
205		-3.606250
206		-3.037500
207		-2.893750
208		-2.806250
209		-2.950000
210		-2.625000
211		-3.250000
212		-3.543750
213		-3.337500
214		-3.037500
215		-2.806250
216		-2.806250
217		-2.062500
218		-2.506250
219		-3.156250
220		-2.981250
221		-3.606250
222		-3.631250
223		-3.275000
224		-3.512500
225		-3.131250
226		-3.900000
227		-3.781250
228		-4.287500
229		-4.193750
230		-4.550000
231		-4.225000
232		-3.900000
233		-3.843750
234		-3.156250
235		-2.981250
236		-3.843750
237		-4.075000
238		-4.787500
239		-4.818750
240		-5.206250
241		-4.668750
242		-4.018750
243		-3.131250
244		-3.250000
245		-2.625000
246		-3.218750
247		-3.750000
248		-3.956250
249		-4.581250
250		-4.581250
251		-5.562500
252		-4.993750
253		-4.493750
254		-3.425000
255		-2.331250
256		-1.943750
257		-2.687500
258		-3.631250
259		-5.262500
260		-4.968750
261		-4.818750
262		-3.631250
263		-4.137500
264		-4.818750
265		-6.537500
266		-8.256250
267		-8.968750
268		-8.343750
269		-6.300000
270		-3.781250
271		-0.850000
272		0.812500
273		0.162500
274		-1.350000
275		-3.606250
276		-5.793750
277		-6.006250
278		-5.025000
279		-2.356250
280		0.250000
281		1.581250
282		1.137500
283		-0.075000
284		-3.131250
285		-5.381250
286		-6.006250
287		-4.818750
288		-3.068750
289		-2.568750
290		-3.156250
291		-3.868750
292		-4.968750
293		-5.500000
294		-4.818750
295		-3.100000
296		-1.912500
297		-2.062500
298		-3.337500
299		-4.906250
300		-6.006250
301		-5.825000
302		-4.493750
303		-2.475000
304		-0.312500
305		0.575000
306		0.368750
307		-1.675000
308		-3.543750
309		-4.431250
310		-3.843750
311		-2.625000
312		-2.031250
313		-1.112500
314		-1.025000
315		-2.475000
316		-4.287500
317		-5.706250
318		-6.362500
319		-7.131250
320		-7.987500
321		-8.256250
322		-8.700000
323		-8.462500
324		-7.781250
325		-6.600000
326		-5.650000
327		-3.931250
328		-2.712500
329		-1.912500
330		-2.712500
331		-3.606250
332		-4.343750
333		-5.681250
334		-5.562500
335		-5.412500
336		-5.412500
337		-5.887500
338		-6.006250
339		-6.893750
340		-7.368750
341		-7.100000
342		-6.743750
343		-6.568750
344		-6.775000
345		-6.387500
346		-6.775000
347		-6.031250
348		-6.418750
349		-5.206250
350		-5.231250
351		-4.193750
352		-4.075000
353		-4.343750
354		-4.762500
355		-4.993750
356		-5.468750
357		-5.443750
358		-5.706250
359		-5.681250
360		-6.268750
361		-6.300000
362		-6.568750
363		-6.656250
364		-6.243750
365		-5.468750
366		-5.587500
367		-6.125000
368		-6.181250
369		-6.506250
370		-6.268750
371		-6.418750
372		-6.362500
373		-6.212500
374		-5.887500
375		-6.212500
376		-5.887500
377		-6.362500
378		-6.687500
379		-6.212500
380		-6.656250
381		-5.737500
382		-5.618750
383		-4.731250
384		-4.700000
385		-4.643750
386		-4.493750
387		-4.968750
388		-4.643750
389		-4.343750
390		-4.581250
391		-4.875000
392		-4.612500
393		-5.262500
394		-5.175000
395		-4.937500
396		-5.025000
397		-5.112500
398		-4.731250
399		-4.312500
400		-4.850000
401		-5.350000
402		-6.181250
403		-6.006250
404		-6.006250
405		-5.943750
406		-5.825000
407		-5.618750
408		-5.381250
409		-5.175000
410		-4.612500
411		-4.668750
412		-4.700000
413		-4.525000
414		-4.431250
415		-4.050000
416		-3.218750
417		-3.012500
418		-3.156250
419		-3.131250
420		-2.356250
421		-2.687500
422		-2.568750
423		-2.331250
424		-2.568750
425		-2.862500
426		-2.000000
427		-2.893750
428		-3.156250
429		-4.050000
430		-3.987500
431		-4.050000
432		-4.287500
433		-3.956250
434		-3.781250
435		-3.606250
436		-3.956250
437		-3.781250
438		-3.900000
439		-4.225000
440		-3.606250
441		-3.337500
442		-3.275000
443		-2.893750
444		-2.475000
445		-2.237500
446		-1.975000
447		-1.975000
448		-2.093750
449		-1.412500
450		-1.706250
451		-1.706250
452		-1.825000
453		-1.825000
454		-2.625000
455		-2.506250
456		-2.593750
457		-2.593750
458		-2.950000
459		-3.187500
460		-3.393750
461		-3.606250
462		-4.375000
463		-3.956250
464		-3.900000
465		-3.843750
466		-3.631250
467		-2.656250
468		-2.031250
469		-1.975000
470		-1.912500
471		-2.568750
472		-3.218750
473		-3.156250
474		-2.981250
475		-2.450000
476		-1.675000
477		-1.500000
478		-1.231250
479		-1.056250
480		-0.906250
481		0.068750
482		0.843750
483		2.206250
484		2.918750
485		2.143750
486		0.756250
487		-1.500000
488		-4.018750
489		-5.912500
490		-6.212500
491		-5.768750
492		-3.931250
493		-1.793750
494		-0.937500
495		-0.937500
496		-1.943750
497		-4.050000
498		-5.175000
499		-5.681250
500		-4.525000
501		-2.475000
502		-0.700000
503		0.518750
504		0.693750
505		0.543750
506		0.725000
507		1.018750
508		2.000000
509		2.443750
510		1.581250
511		0.606250
512		-1.143750
513		-3.218750
514		-4.050000
515		-3.843750
516		-2.625000
517		-1.556250
518		0.131250
519		0.218750
520		-0.050000
521		-1.412500
522		-2.450000
523		-2.862500
524		-3.250000
525		-2.450000
526		-1.912500
527		-1.531250
528		-1.412500
529		-1.262500
530		-1.650000
531		-1.112500
532		-0.787500
533		-0.731250
534		-0.731250
535		-1.143750
536		-1.500000
537		-1.262500
538		-0.700000
539		-0.668750
540		-0.193750
541		-0.018750
542		0.606250
543		0.306250
544		0.637500
545		1.493750
546		1.881250
547		2.056250
548		2.143750
549		2.475000
550		2.087500
551		1.643750
552		2.143750
553		1.881250
554		2.087500
555		2.356250
556		2.618750
557		2.143750
558		2.056250
559		0.218750
560		-0.225000
561		0.068750
562		-0.050000
563		0.250000
564		-0.050000
565		-0.106250
566		-0.343750
567		-0.612500
568		-0.787500
569		-0.281250
570		-0.075000
571		0.043750
572		0.756250
573		0.900000
574		1.643750
575		0.693750
576		1.225000
577		0.962500
578		1.406250
579		2.000000
580		2.381250
581		2.712500
582		3.212500
583		3.037500
584		3.212500
585		3.243750
586		3.181250
587		3.156250
588		3.331250
589		3.181250
590		2.918750
591		2.825000
592		1.937500
593		1.793750
594		0.987500
595		1.675000
596		2.293750
597		2.593750
598		2.681250
599		3.125000
