Channel              :		CH1
Frequency            :		50.20Hz
Period               :		19.92ms
PK-PK                :		63.25mV
Average              :		1.182mV
Vertical pos         :		1.000000mV
Probe attenuation    :		1X
Voltage per ADC value:		0.003125mV
Time interval        :		4.00000uS

index		CH1_Voltage(mV)
1		6.325000
2		5.912500
3		6.437500
4		5.562500
5		5.262500
6		5.037500
7		4.625000
8		5.500000
9		5.675000
10		6.087500
11		6.850000
12		6.437500
13		5.800000
14		5.912500
15		4.850000
16		5.262500
17		5.325000
18		5.975000
19		6.675000
20		6.437500
21		7.037500
22		6.387500
23		5.800000
24		5.737500
25		5.500000
26		5.212500
27		6.037500
28		6.675000
29		5.625000
30		6.562500
31		6.325000
32		5.387500
33		5.737500
34		5.325000
35		5.450000
36		6.675000
37		6.625000
38		7.087500
39		7.850000
40		6.975000
41		7.037500
42		6.437500
43		6.087500
44		7.087500
45		7.262500
46		7.150000
47		8.737500
48		8.150001
49		8.212501
50		7.325000
51		7.437500
52		7.625000
53		7.562500
54		8.387500
55		9.025001
56		8.737500
57		10.087501
58		9.212501
59		8.500000
60		8.737500
61		8.325000
62		8.387500
63		9.387500
64		9.912500
65		9.850000
66		11.025001
67		10.850000
68		10.025001
69		10.387500
70		10.200000
71		8.912500
72		10.325000
73		10.262500
74		10.975000
75		12.087501
76		11.975000
77		11.612500
78		12.025001
79		11.562500
80		11.150001
81		11.262500
82		11.737500
83		11.025001
84		12.200000
85		11.975000
86		13.150001
87		13.150001
88		12.612500
89		13.262500
90		12.262500
91		11.737500
92		12.150001
93		12.150001
94		11.612500
95		13.025001
96		12.500000
97		13.437500
98		13.262500
99		12.850000
100		13.087501
101		12.375000
102		11.787500
103		12.150001
104		12.025001
105		12.150001
106		12.737500
107		12.612500
108		13.437500
109		13.500000
110		12.675000
111		12.850000
112		11.737500
113		11.562500
114		11.675000
115		11.262500
116		11.737500
117		12.087501
118		12.325000
119		12.612500
120		12.975000
121		12.325000
122		12.025001
123		11.262500
124		11.150001
125		10.387500
126		10.800000
127		11.025001
128		11.262500
129		11.437500
130		11.737500
131		11.912500
132		11.087501
133		11.262500
134		10.025001
135		10.200000
136		10.325000
