Channel              :		CH1
Frequency            :		47.98Hz
Period               :		20.84ms
PK-PK                :		42.86mV
Average              :		1.107mV
Vertical pos         :		1.000000mV
Probe attenuation    :		1X
Voltage per ADC value:		0.003125mV
Time interval        :		4.00000uS

index		CH1_Voltage(mV)
1		-6.375000
2		-7.075000
3		-7.075000
4		-6.787500
5		-6.487500
6		-6.725000
7		-7.137500
8		-6.612500
9		-6.487500
10		-7.025000
11		-6.662500
12		-6.787500
13		-6.787500
14		-6.962500
15		-6.487500
16		-5.962500
17		-6.787500
18		-7.425000
19		-6.375000
20		-6.962500
21		-7.025000
22		-6.725000
23		-6.962500
24		-7.725000
25		-7.137500
26		-7.200000
27		-7.550000
28		-7.250000
29		-7.137500
30		-7.962500
31		-7.550000
32		-7.725000
33		-7.612500
34		-7.662500
35		-7.837500
36		-7.962500
37		-7.962500
38		-8.137500
39		-8.137500
40		-8.012500
41		-7.900000
42		-8.012500
43		-7.725000
44		-7.725000
45		-7.962500
46		-7.837500
47		-7.900000
48		-8.075000
49		-7.550000
50		-8.250000
51		-7.662500
52		-7.137500
53		-7.550000
54		-8.312500
55		-7.725000
56		-7.787500
57		-7.900000
58		-7.662500
59		-8.012500
60		-7.425000
61		-8.075000
62		-7.725000
63		-7.550000
64		-8.137500
65		-8.662499
66		-8.137500
67		-8.137500
68		-8.012500
69		-8.550000
70		-8.250000
71		-7.837500
72		-8.250000
73		-7.962500
74		-8.425000
75		-8.250000
76		-8.137500
77		-8.250000
78		-7.837500
79		-8.375000
80		-8.612500
81		-8.012500
82		-8.250000
83		-7.962500
84		-8.550000
85		-8.312500
86		-8.200000
87		-8.550000
88		-8.200000
89		-8.425000
90		-7.725000
91		-8.075000
92		-7.962500
93		-8.250000
94		-8.312500
95		-7.837500
96		-8.612500
97		-8.550000
98		-8.612500
99		-8.312500
100		-8.550000
101		-8.312500
102		-8.612500
103		-8.612500
104		-8.900000
105		-8.837500
106		-8.724999
107		-8.837500
108		-8.837500
109		-9.137500
110		-9.137500
111		-9.375000
112		-9.312500
113		-9.487500
114		-9.425000
115		-9.599999
116		-9.599999
117		-9.312500
118		-9.312500
119		-9.900000
120		-8.962500
121		-9.662499
122		-9.012500
123		-9.487500
124		-9.312500
125		-9.599999
126		-8.900000
127		-9.425000
128		-9.200000
129		-9.012500
130		-8.787499
131		-8.900000
132		-8.550000
133		-9.137500
134		-8.487500
135		-9.012500
136		-8.012500
