Channel              :		CH1
Frequency            :		  ?
Period               :		  ?
PK-PK                :		28.15mV
Average              :		-0.960mV
Vertical pos         :		1.000000mV
Probe attenuation    :		1X
Voltage per ADC value:		0.000781mV
Time interval        :		20.00000uS

index		CH1_Voltage(mV)
1		-7.325000
2		-6.806250
3		-7.428125
4		-6.156250
5		-5.196875
6		-5.728125
7		-5.521875
8		-3.868750
9		-4.946875
10		-6.409375
11		-5.890625
12		-5.300000
13		-6.009375
14		-5.521875
15		-3.987500
16		-4.800000
17		-5.625000
18		-4.059375
19		-2.818750
20		-3.084375
21		-1.859375
22		0.518750
23		-0.353125
24		-1.343750
25		-0.206250
26		-0.706250
27		-2.140625
28		-2.125000
29		-1.075000
30		-2.759375
31		-3.896875
32		-3.025000
33		-3.040625
34		-3.853125
35		-2.493750
36		-0.012500
37		0.015625
38		0.356250
39		2.496875
40		3.146875
41		2.793750
42		4.121875
43		5.318750
44		4.300000
45		3.031250
46		4.078125
47		3.015625
48		1.184375
49		0.946875
50		1.303125
51		-0.693750
52		-1.918750
53		-1.237500
54		-1.887500
55		-3.381250
56		-2.493750
57		-0.971875
58		-0.809375
59		-0.781250
60		1.050000
61		1.450000
62		0.281250
63		1.596875
64		3.443750
65		3.043750
66		2.290625
67		3.900000
68		3.915625
69		2.334375
70		3.503125
71		4.906250
72		4.565625
73		4.328125
74		5.540625
75		5.746875
76		5.140625
77		6.915625
78		8.715625
79		8.406250
80		7.593750
81		9.353125
82		9.262500
83		8.125000
84		8.331250
85		8.540625
86		6.337500
87		3.975000
88		4.240625
89		4.109375
90		2.290625
91		2.984375
92		4.934375
93		4.256250
94		3.531250
95		5.053125
96		5.865625
97		5.246875
98		6.618750
99		9.750000
100		9.750000
101		8.981250
102		10.281250
103		10.621875
104		9.131250
105		9.028125
106		10.475000
107		9.012500
108		7.284375
109		7.962500
110		8.021875
111		5.806250
112		5.259375
113		6.396875
114		4.846875
115		3.828125
116		4.846875
117		5.893750
118		5.156250
119		5.806250
120		7.978125
121		7.946875
122		7.328125
123		8.806250
124		9.837500
125		8.434375
126		8.731250
127		10.503125
128		9.571875
129		8.612500
130		9.321875
131		8.850000
132		6.706250
133		7.078125
134		7.918750
135		6.428125
136		5.112500
137		6.856250
138		5.881250
139		4.743750
140		5.806250
141		6.487500
142		4.890625
143		4.921875
144		6.103125
145		4.965625
146		3.681250
147		5.025000
148		4.225000
149		2.262500
150		3.443750
151		3.784375
152		1.834375
153		1.671875
154		2.631250
155		1.271875
156		0.518750
157		2.056250
158		1.346875
159		0.459375
160		2.112500
161		2.793750
162		1.596875
163		2.600000
164		3.428125
165		2.009375
166		1.878125
167		3.840625
168		3.650000
169		4.109375
170		7.356250
171		8.596875
172		8.656250
173		10.903125
174		11.803125
175		10.059375
176		10.431250
177		11.243750
178		9.690625
179		9.365625
180		10.800000
181		9.646875
182		7.681250
183		8.540625
184		6.825000
185		4.712500
186		5.156250
187		4.537500
188		1.743750
189		1.346875
190		1.568750
191		-0.190625
192		-0.159375
193		2.425000
194		2.528125
195		2.734375
196		5.659375
197		5.984375
198		5.409375
199		7.106250
200		7.637500
201		5.778125
202		6.884375
203		7.209375
204		5.615625
205		4.640625
206		5.465625
207		3.118750
208		1.359375
209		2.112500
210		0.815625
211		-0.146875
212		1.715625
213		2.484375
214		1.346875
215		2.853125
216		4.565625
217		3.753125
218		5.378125
219		7.506250
220		6.812500
221		6.634375
222		8.628125
223		8.703125
224		7.903125
225		8.953125
226		7.106250
227		4.831250
228		5.675000
229		5.156250
230		3.043750
231		2.750000
232		2.350000
233		0.253125
234		-0.234375
235		0.518750
236		-0.531250
237		-1.106250
238		1.125000
239		0.859375
240		-0.028125
241		1.287500
242		0.503125
243		-1.209375
244		-0.056250
245		0.415625
246		-0.750000
247		-0.796875
248		-0.146875
249		-1.831250
250		-1.475000
251		0.384375
252		0.312500
253		-0.131250
254		2.187500
255		2.187500
256		1.950000
257		3.828125
258		4.343750
259		3.221875
260		4.359375
261		5.187500
262		3.590625
263		2.821875
264		2.528125
265		0.268750
266		-1.725000
267		-1.284375
268		-2.525000
269		-3.928125
270		-3.234375
271		-3.234375
272		-4.725000
273		-3.868750
274		-3.187500
275		-4.340625
276		-4.606250
277		-3.350000
278		-4.221875
279		-4.312500
280		-2.421875
281		-3.115625
282		-4.221875
283		-3.187500
284		-3.175000
285		-4.606250
286		-4.075000
287		-3.734375
288		-5.034375
289		-5.450000
290		-4.237500
291		-5.181250
292		-5.596875
293		-4.206250
294		-4.681250
295		-6.143750
296		-5.787500
297		-5.565625
298		-6.865625
299		-6.556250
300		-5.625000
301		-7.015625
302		-7.678125
303		-7.028125
304		-8.565625
305		-9.762500
306		-9.200000
307		-9.715625
308		-11.134375
309		-10.250000
310		-9.600000
311		-10.262500
312		-9.406250
313		-8.018750
314		-8.490625
315		-9.068750
316		-7.856250
317		-8.403125
318		-9.068750
319		-8.181250
320		-7.915625
321		-9.053125
322		-8.550000
323		-8.106250
324		-9.334375
325		-9.437500
326		-8.787500
327		-9.553125
328		-10.218750
329		-8.684375
330		-8.593750
331		-9.318750
332		-7.884375
333		-7.412500
334		-8.418750
335		-8.093750
336		-7.131250
337		-7.796875
338		-8.268750
339		-7.531250
340		-7.856250
341		-9.140625
342		-8.371875
343		-8.565625
344		-10.250000
345		-10.190625
346		-9.850000
347		-10.868750
348		-11.090625
349		-9.775000
350		-10.278125
351		-10.634375
352		-9.553125
353		-9.037500
354		-10.337500
355		-9.612500
356		-8.950000
357		-10.056250
358		-9.925000
359		-8.475000
360		-9.184375
361		-9.746875
362		-8.846875
363		-9.231250
364		-10.353125
365		-9.437500
366		-8.343750
367		-8.668750
368		-8.506250
369		-7.825000
370		-8.875000
371		-9.068750
372		-7.856250
373		-7.575000
374		-9.009375
375		-8.550000
376		-8.106250
377		-8.993750
378		-8.771875
379		-7.884375
380		-8.918750
381		-9.275000
382		-7.634375
383		-7.559375
384		-8.565625
385		-7.546875
386		-7.028125
387		-7.618750
388		-7.618750
389		-6.631250
390		-7.634375
391		-9.068750
392		-8.300000
393		-8.684375
394		-9.953125
395		-9.275000
396		-9.378125
397		-11.090625
398		-12.081250
399		-11.178125
400		-12.065625
401		-13.100000
402		-12.006250
403		-11.903125
404		-12.743750
405		-11.490625
406		-10.190625
407		-10.309375
408		-9.437500
409		-7.146875
410		-6.584375
411		-7.384375
412		-5.993750
413		-5.831250
414		-6.925000
415		-6.853125
416		-6.156250
417		-6.896875
418		-7.456250
419		-6.600000
420		-7.340625
421		-8.712500
422		-7.678125
423		-6.881250
424		-7.146875
425		-6.556250
426		-5.196875
427		-5.478125
428		-5.965625
429		-4.828125
430		-5.109375
431		-6.365625
432		-6.259375
433		-6.496875
434		-8.106250
435		-9.243750
436		-8.918750
437		-10.159375
438		-11.475000
439		-11.015625
440		-10.543750
441		-11.550000
442		-11.253125
443		-10.071875
444		-10.690625
445		-10.337500
446		-8.328125
447		-7.340625
448		-7.737500
449		-6.215625
450		-5.403125
451		-5.965625
452		-5.612500
453		-4.296875
454		-5.153125
455		-6.540625
456		-5.684375
457		-5.818750
458		-6.675000
459		-5.771875
460		-4.768750
461		-5.434375
462		-5.743750
463		-3.956250
464		-3.484375
465		-3.896875
466		-1.887500
467		-0.575000
468		-1.459375
469		-1.712500
470		-0.353125
471		-2.021875
472		-2.612500
473		-2.096875
474		-2.125000
475		-3.721875
476		-4.015625
477		-3.381250
478		-4.312500
479		-4.384375
480		-2.596875
481		-1.490625
482		-1.518750
483		0.268750
484		2.350000
485		2.631250
486		3.000000
487		4.846875
488		4.387500
489		3.075000
490		3.840625
491		3.796875
492		2.262500
493		1.700000
494		2.409375
495		0.015625
496		-2.021875
497		-1.946875
498		-2.153125
499		-3.868750
500		-3.587500
501		-1.859375
502		-1.859375
503		-2.243750
504		-0.381250
505		0.046875
506		-0.662500
507		0.371875
508		2.425000
509		2.306250
510		2.409375
511		3.812500
512		3.459375
513		2.203125
514		3.015625
515		4.418750
516		3.768750
517		3.856250
518		5.512500
519		5.362500
520		4.490625
521		6.146875
522		7.696875
523		7.875000
524		7.784375
525		9.353125
526		9.143750
527		8.081250
528		9.100000
529		9.500000
530		7.121875
531		5.481250
532		6.000000
533		4.078125
534		2.793750
535		3.250000
536		3.709375
537		2.853125
538		3.193750
539		5.275000
540		4.668750
541		4.181250
542		6.590625
543		7.890625
544		7.890625
545		9.190625
546		11.168750
547		10.150000
548		9.203125
549		9.987500
550		9.928125
551		8.509375
552		8.596875
553		9.500000
554		8.109375
555		6.500000
556		7.090625
557		6.353125
558		4.403125
559		4.550000
560		5.703125
561		4.965625
562		4.359375
563		6.028125
564		6.618750
565		6.115625
566		7.506250
567		9.353125
568		9.143750
569		8.671875
570		9.943750
571		9.956250
572		9.040625
573		9.646875
574		10.800000
575		9.353125
576		7.784375
577		8.434375
578		8.287500
579		6.515625
580		6.250000
581		7.181250
582		6.218750
583		4.787500
584		6.071875
585		6.884375
586		5.540625
587		5.378125
588		6.634375
589		5.687500
590		4.240625
591		4.787500
592		5.303125
593		3.856250
594		3.075000
595		4.462500
596		3.975000
597		1.878125
598		2.231250
599		2.809375
600		1.315625
601		0.503125
602		2.143750
603		1.743750
604		0.253125
605		1.628125
606		2.940625
607		2.821875
608		1.775000
609		3.340625
