Channel              :		CH1
Frequency            :		50.71Hz
Period               :		19.72ms
PK-PK                :		51.91mV
Average              :		-0.027mV
Vertical pos         :		1.000000mV
Probe attenuation    :		1X
Voltage per ADC value:		0.003125mV
Time interval        :		4.00000uS

index		CH1_Voltage(mV)
1		3.037500
2		3.212500
3		2.737500
4		2.562500
5		2.862500
6		1.912500
7		2.150000
8		1.687500
9		1.387500
10		1.687500
11		1.150000
12		0.100000
13		0.975000
14		0.212500
15		1.037500
16		0.212500
17		-0.087500
18		-0.025000
19		0.562500
20		-0.087500
21		0.212500
22		-0.312500
23		-0.087500
24		0.212500
25		0.100000
26		0.150000
27		0.387500
28		0.212500
29		0.800000
30		0.687500
31		0.737500
32		1.275000
33		0.625000
34		1.212500
35		1.275000
36		0.975000
37		1.562500
38		1.275000
39		0.975000
40		1.862500
41		1.625000
42		2.150000
43		1.387500
44		1.562500
45		1.687500
46		1.862500
47		1.737500
48		1.975000
49		2.500000
50		2.037500
51		2.275000
52		2.087500
53		2.500000
54		1.737500
55		2.737500
56		2.275000
57		2.562500
58		2.737500
59		2.862500
60		3.500000
61		3.212500
62		3.562500
63		2.912500
64		3.912500
65		3.450000
66		4.500000
67		3.737500
68		4.500000
69		4.500000
70		4.562500
71		5.262500
72		5.212500
73		5.500000
74		5.087500
75		5.675000
76		5.212500
77		5.087500
78		5.675000
79		5.500000
80		5.850000
81		5.625000
82		5.850000
83		5.800000
84		5.562500
85		5.562500
86		4.325000
87		4.562500
88		4.325000
89		4.087500
90		4.262500
91		3.500000
92		3.625000
93		2.562500
94		2.675000
95		1.450000
96		1.562500
97		1.450000
98		0.975000
99		0.800000
100		0.500000
101		0.500000
102		0.100000
103		0.275000
104		-0.612500
105		-0.200000
106		-0.087500
107		-0.675000
108		-0.087500
109		-0.025000
110		0.100000
111		0.150000
112		0.212500
113		0.500000
114		0.387500
115		1.037500
116		1.150000
117		0.862500
118		2.275000
119		1.562500
120		2.450000
121		1.975000
122		2.450000
123		3.150000
124		2.562500
125		3.212500
126		2.862500
127		3.150000
128		3.037500
129		2.625000
130		2.625000
131		2.912500
132		2.862500
133		2.625000
134		2.150000
135		1.800000
136		1.625000
137		0.975000
138		0.975000
139		0.100000
140		0.500000
141		0.387500
142		-0.487500
143		-0.200000
144		-0.962500
145		-1.437500
146		-1.487500
147		-2.137500
148		-2.137500
149		-1.850000
150		-2.312500
151		-2.850000
152		-2.437500
153		-2.137500
154		-2.550000
155		-2.550000
156		-2.375000
157		-1.850000
158		-2.137500
159		-1.487500
160		-1.262500
161		-0.787500
162		-0.675000
163		-0.087500
164		0.862500
165		0.862500
166		1.625000
167		2.087500
168		2.087500
169		2.562500
170		3.450000
171		3.325000
172		4.800000
173		4.800000
174		5.675000
175		5.800000
176		5.675000
177		6.850000
178		6.325000
179		7.262500
180		7.212500
181		7.437500
182		8.025001
183		8.025001
184		8.087501
185		8.325000
186		7.625000
187		7.800000
188		7.975000
189		8.325000
190		7.212500
191		8.087501
192		7.562500
193		8.150001
194		7.912500
195		7.912500
196		7.387500
197		7.325000
198		7.037500
199		7.737500
200		7.262500
201		7.850000
202		7.325000
203		7.150000
204		7.737500
205		7.562500
206		7.325000
207		7.150000
208		7.975000
209		7.912500
210		8.387500
211		7.850000
212		8.387500
213		8.150001
214		8.150001
215		8.737500
216		8.612500
217		8.800000
218		8.612500
219		8.437500
220		9.025001
221		8.800000
222		8.912500
223		8.612500
224		9.087501
225		8.325000
226		9.025001
227		8.612500
228		8.212501
229		8.612500
230		8.387500
231		8.437500
232		8.912500
233		8.262500
234		8.500000
235		8.800000
236		8.087501
237		8.562500
238		7.850000
239		8.387500
240		7.850000
241		8.500000
242		8.675000
243		8.737500
244		8.437500
245		8.212501
246		8.150001
247		8.262500
248		8.150001
249		8.212501
250		8.212501
251		8.675000
252		7.912500
253		8.437500
254		8.325000
255		8.387500
256		7.850000
257		7.800000
258		7.850000
259		7.912500
260		7.150000
261		7.150000
262		6.912500
263		6.675000
264		6.437500
265		6.437500
266		5.800000
267		5.562500
268		5.850000
269		5.212500
270		5.212500
271		4.975000
272		4.800000
273		4.675000
274		4.500000
275		4.737500
276		4.325000
277		4.037500
278		3.800000
279		4.037500
280		4.087500
281		3.912500
282		3.975000
283		3.800000
284		4.037500
285		4.037500
286		3.562500
287		4.212500
288		3.912500
289		4.450000
290		4.500000
291		4.675000
292		4.675000
293		5.562500
294		5.387500
295		6.150000
296		5.675000
297		5.975000
298		6.262500
299		6.737500
300		6.737500
301		7.325000
302		7.387500
303		7.037500
304		8.325000
305		8.262500
306		8.212501
307		8.562500
308		8.500000
309		8.975000
310		9.212501
311		9.437500
312		9.612500
313		9.675000
314		9.675000
315		10.437500
316		9.800000
317		10.562500
318		10.262500
319		10.325000
320		10.562500
321		10.387500
322		9.800000
323		10.325000
324		10.675000
325		10.150001
326		9.975000
327		9.912500
328		9.850000
329		9.675000
330		9.387500
331		9.912500
332		9.500000
333		9.612500
334		9.387500
335		9.387500
336		9.025001
337		9.262500
338		8.800000
339		9.150001
340		8.975000
341		8.387500
342		9.612500
343		9.087501
344		9.387500
345		9.562500
346		9.325000
347		9.800000
348		9.975000
349		10.325000
350		9.500000
351		10.262500
352		11.087501
353		10.800000
354		11.325000
355		11.200000
356		11.787500
357		11.437500
358		12.087501
359		12.150001
360		11.675000
361		12.087501
362		12.262500
363		12.150001
364		12.912500
365		12.150001
366		12.200000
367		12.562500
368		13.087501
369		12.562500
370		12.325000
371		13.150001
372		12.375000
373		12.375000
374		13.025001
375		12.200000
376		12.612500
377		12.150001
378		12.562500
379		12.200000
380		11.912500
381		12.025001
382		12.150001
383		12.150001
384		11.437500
385		11.912500
386		11.262500
387		11.562500
388		11.262500
389		11.562500
390		10.975000
391		11.150001
392		10.850000
393		10.500000
394		10.612500
395		10.437500
396		10.912500
397		10.500000
398		10.262500
399		10.150001
400		10.150001
401		9.387500
402		10.150001
403		9.500000
404		9.975000
405		9.612500
406		9.975000
407		10.200000
408		9.912500
409		10.562500
410		10.150001
411		10.675000
412		10.387500
413		10.325000
414		10.500000
415		10.975000
416		10.800000
417		11.025001
418		10.975000
419		11.500000
420		11.737500
421		11.562500
422		12.025001
423		12.025001
424		11.975000
425		11.737500
426		12.262500
427		12.562500
428		13.375000
429		13.737500
430		13.150001
431		13.737500
432		13.562500
433		13.962501
434		13.562500
435		14.025001
436		13.612500
437		14.737500
438		14.437500
439		14.150001
440		14.262500
441		14.087501
442		14.150001
443		13.962501
444		14.200000
445		13.500000
446		14.200000
447		13.912500
448		14.025001
449		13.500000
450		14.025001
451		13.737500
452		13.612500
453		13.562500
454		13.737500
455		13.912500
456		13.612500
457		13.325000
458		14.325000
459		13.500000
460		14.200000
461		13.375000
462		14.150001
463		13.787500
464		14.087501
465		14.325000
466		14.150001
467		14.787500
468		14.325000
469		14.850000
470		14.962501
471		15.262500
472		15.500000
473		15.675000
474		15.962501
475		16.375000
476		16.612501
477		16.787500
